
"Reference number","2025-00167215"
"Entity number","0429906770"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Old Flanders"
"Entity address street","Lombardsijdelaan"
"Entity address number","163"
"Entity postal code","8434"
"Entity city","Westende"
"Entity country","België"
"General assembly date","2024-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","148715.97"
"492/3","0"
"454/9","6290.91"
"1213","1.7"
"1212","1"
"1211","1"
"8455P","0"
"8525","0"
"10","62000"
"13","128600"
"14","-78526.16"
"17","25186.86"
"3","0"
"1103","1.2"
"1102","2"
"22","0"
"23","639.8"
"24","17798.97"
"26","3602.41"
"28","452.37"
"8555","0"
"29","6642.52"
"75/76B","0"
"130","6200"
"133","122400"
"1113","1"
"1111","1"
"8309","405420.6"
"1011","2352"
"1003","4.4"
"1002","5.9"
"1001","2.4"
"130/1","6200"
"8129P","2124"
"40","138211.08"
"41","10504.89"
"42","6468.5"
"43","25139.97"
"44","5719.99"
"45","25362.37"
"8455","0"
"1022","46279.71"
"1021","65598.21"
"14P","-51424.96"
"1013","4490"
"1012","2138"
"8329","120449.09"
"22/27","22041.18"
"1023","111877.92"
"12002","1"
"12003","0.5"
"8199P","577502.87"
"62","111877.92"
"10/49","203951.53"
"8555P","0"
"65","789.33"
"21/28","22493.55"
"20/58","203951.53"
"291","6642.52"
"8109","2124"
"10/11","62000"
"10/15","112073.84"
"75","0"
"170/4","9812.5"
"1003P","10.8"
"1053","2.2"
"1052","2"
"1051","1"
"178/9","15374.36"
"8395P","452.37"
"12101","1"
"12103","1.7"
"12102","1"
"450/3","19071.46"
"54/58","23348.17"
"630","21518.68"
"65/66B","789.33"
"8129","0"
"8059P","2124"
"8329P","504351.01"
"1013P","8238"
"9903","-26890.79"
"9900","111312.16"
"9901","-26101.46"
"9906","-78526.16"
"9904","-27101.2"
"9905","-27101.2"
"42/48","66690.83"
"8039","2124"
"8279","21518.68"
"2053","5"
"2052","10"
"2051","2"
"8395","452.37"
"440/4","5719.99"
"47/48","4000"
"1023P","188000"
"172/3","9812.5"
"8525P","0"
"8179","435012.6"
"8059","0"
"640/8","4017.02"
"490/1","2751.32"
"3053","6.6"
"3052","11"
"3051","4"
"30/36","0"
"29/58","181457.98"
"17/49","91877.69"
"8199","142490.27"
"430/8","25139.97"
"100","62000"
"1203","0.5"
"1323","2.2"
"1202","1"
"1322","2"
"1321","1"
"67/77","210.41"
