
"Reference number","2025-00055561"
"Entity number","0465837055"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","THREE SUN"
"Entity address street","Diestersteenweg"
"Entity address number","420"
"Entity postal code","3510"
"Entity city","Kermt"
"Entity country","België"
"General assembly date","2025-01-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","92376.09"
"492/3","1812"
"110","6200"
"13","1859.2"
"14","36664.06"
"8545","1900"
"23","5887.58"
"24","9506.97"
"28","5000"
"8555","1900"
"75/76B","460.12"
"133","1859.2"
"40","82918.28"
"41","9457.81"
"44","88516.64"
"45","5511.53"
"14P","31056.48"
"8329","4803.63"
"22/27","15394.55"
"8199P","8548.78"
"10/49","164236.51"
"65","958.31"
"21/28","20394.55"
"20/58","164236.51"
"10/11","6200"
"10/15","44723.26"
"75","460.12"
"8395P","6900"
"450/3","5511.53"
"54/58","40990.91"
"630","3211.96"
"65/66B","6403.31"
"8329P","1591.67"
"9903","11119.11"
"9900","22469.35"
"9901","17062.3"
"9906","36664.06"
"9904","5607.58"
"9905","5607.58"
"42/48","117701.25"
"8279","3211.96"
"8395","6900"
"440/4","88516.64"
"8169","11649.4"
"47/48","23673.08"
"66B","5445"
"640/8","2195.09"
"490/1","10474.96"
"29/58","143841.96"
"17/49","119513.25"
"8199","20198.18"
"67/77","5511.53"
