
"Reference number","2025-00098222"
"Entity number","0663741603"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","The Lodge Hasselt"
"Entity address street","Zuivelmarkt"
"Entity address number","25"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2025-01-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","299405.18"
"9500","270090.64"
"1341","1"
"454/9","75358.91"
"110","6200"
"1213","4.3"
"1212","1"
"1211","4"
"13","3676.34"
"14","-848588.76"
"3","18371.98"
"1103","8.6"
"1102","3"
"1343","1"
"1101","7"
"23","4941.51"
"12011","2"
"75/76B","5876.43"
"9087","10.5"
"133","3676.34"
"1113","1"
"1111","1"
"12013","2.5"
"12012","1"
"1011","17877"
"1003","10.5"
"1002","3.6"
"1001","9"
"40","7826.39"
"41","291578.79"
"43","52652.4"
"44","1016888.82"
"45","117008.25"
"1022","43416.6"
"1021","449947"
"14P","-478321.82"
"1013","19602"
"1012","1725"
"12112","1"
"8329","66878.61"
"12111","1"
"12113","1.3"
"12121","1"
"22/27","4941.51"
"1023","493363.6"
"12123","1"
"12002","1"
"12001","2"
"12003","2.8"
"8199P","68109"
"62","493363.6"
"10/49","370936.37"
"65","13107.79"
"21/28","4941.51"
"20/58","370936.37"
"10/11","6200"
"10/15","-838712.42"
"75","5876.43"
"1003P","11.6"
"1053","9.6"
"1052","3"
"1051","8"
"12101","2"
"12103","2"
"450/3","41649.34"
"54/58","47046.74"
"630","3869.69"
"65/66B","13107.79"
"8329P","63008.92"
"1013P","18796"
"9903","-369982.9"
"9900","161594.16"
"9901","-362751.54"
"9906","-848588.76"
"9904","-370266.94"
"9905","-370266.94"
"42/48","1209648.79"
"8279","3869.69"
"2053","935.8"
"2052","1"
"2051","935"
"440/4","1016888.82"
"8169","3711.12"
"47/48","23099.32"
"1023P","477996.4"
"640/8","27112.41"
"439","50000"
"490/1","1170.96"
"3053","937.6"
"3052","2"
"3051","937"
"30/36","18371.98"
"29/58","365994.86"
"17/49","1209648.79"
"8199","71820.12"
"430/8","2652.4"
"1203","5.3"
"1323","8.6"
"1202","2"
"1322","3"
"1201","4"
"1321","7"
"67/77","284.04"
