
"Reference number","2024-00050761"
"Entity number","0434692830"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CPSP België NV"
"Entity address street","Postelsesteenweg"
"Entity address number","100"
"Entity postal code","2400"
"Entity city","Mol"
"Entity country","België"
"General assembly date","2024-03-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1213","394.6"
"1212","642"
"1211","110"
"10032P","485.6"
"5811","522"
"5812","4849"
"5813","116247"
"3403","12.7"
"3","868069.3"
"3402","24"
"3401","2"
"5821","89"
"5822","2380"
"5823","49630"
"3413","0"
"3412","0"
"3411","0"
"5831","201"
"5832","5404"
"5833","99974"
"3431","48"
"1011","474636"
"100P","4859260.17"
"3423","13.1"
"1003","752.2"
"3422","12"
"1002","926"
"3421","8"
"1001","341"
"10031P","237.9"
"10231P","14379327.03"
"2111","44"
"1022","17120660.62"
"1021","21077839.03"
"2103","51.2"
"3433","114.1"
"2102","70"
"1013","1046914"
"3432","168"
"2101","21"
"1012","572278"
"10232P","19383571.6"
"2122","0"
"1033","754217"
"2121","0"
"2113","103.2"
"2112","152"
"1023","38198499.65"
"609","-245681.92"
"2133","0"
"2132","0"
"2131","0"
"2123","0"
"617","2356137.31"
"1053","598.2"
"1052","707"
"1051","280"
"620","27002400.95"
"621","6626292.66"
"622","803638.52"
"623","3766167.52"
"630","1828219.44"
"65/66B","259373.81"
"10011","207"
"635","-1583.14"
"10012","134"
"640","1336189.19"
"10022","805"
"10021","121"
"650","150853.34"
"10231","16748039.83"
"10232","21450459.82"
"440/4","27893706.26"
"1023P","33762898.63"
"66A","63593.28"
"640/8","1336189.19"
"10211","13508401.15"
"10212","7569437.88"
"3053","139.9"
"3052","204"
"3051","58"
"10222","13881021.94"
"10221","3239638.68"
"8521","75109999"
"492/3","23246444.24"
"600/8","10108410.91"
"635/8","5344.52"
"8303","5041815.6"
"8301","207142.08"
"8302","764497.41"
"12132","5"
"12131","8"
"75/76B","183477.23"
"12133","10.3"
"8305","8918.81"
"8321","1314645.51"
"8322","9744277.76"
"8325","768863.8"
"8323","4779173.61"
"8324","89937"
"130/1","485926.02"
"9421","114446.04"
"12112","502"
"12111","68"
"12113","290.5"
"9431","68852.4"
"12121","31"
"280","1"
"282","1"
"22/27","17337597.72"
"283","2440000"
"12123","67.3"
"12122","68"
"10/49","54215320.13"
"20/58","54215320.13"
"10/11","4859260.17"
"10/15","-10708573.94"
"631/4","188512.37"
"12101","3"
"12103","26.5"
"12102","67"
"764/8","161144.46"
"54/58","7633669.98"
"1501","36.1"
"8391","75040001"
"8392","1"
"1511","63097"
"283P","2440000"
"8165","271464.69"
"8166","2195058.6"
"9252","2440001"
"8163","462023.07"
"8161","3275179"
"8162","723054.98"
"1521","2356137.31"
"8171","240211.35"
"8175","8918.81"
"8172","772365.25"
"9262","1"
"8173","5064471.77"
"490/1","8748830.18"
"8181","279697.71"
"8182","850149.64"
"8185","-4870.13"
"8186","-1053480.62"
"8183","-71496.6"
"1303","50"
"1302","0"
"1301","50"
"8192","13900137.82"
