
"Reference number","2025-00471225"
"Entity number","0454507356"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HILDE EN FRANKY WILLAERT"
"Entity address street","Brugse Steenweg"
"Entity address number","7"
"Entity postal code","8620"
"Entity city","Nieuwpoort"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","427.65"
"454/9","716.07"
"111","123946.76"
"13","1960.89"
"14","-49276.54"
"22","78701.21"
"23","16085.64"
"24","1070.67"
"75/76B","224.29"
"130/1","1960.89"
"8129P","34705.10"
"41","427.65"
"44","2253.32"
"45","2148.49"
"14P","-49369.98"
"8329","978121.71"
"22/27","95857.52"
"8199P","1072975.10"
"10/49","190120.83"
"62","6682.53"
"65","678.33"
"21/28","95857.52"
"20/58","190120.83"
"10/11","123946.76"
"10/15","76631.11"
"75","224.29"
"450/3","1432.42"
"54/58","90156.09"
"630","21739.78"
"65/66B","678.33"
"8129","34705.10"
"8059P","34705.10"
"8329P","956381.93"
"9903","1778.37"
"9900","37119.63"
"9901","2232.41"
"9906","-49276.54"
"9904","93.44"
"9905","93.44"
"42/48","113489.72"
"8279","21739.78"
"440/4","2253.32"
"47/48","109087.91"
"8169","1004.13"
"8059","34705.10"
"640/8","6464.91"
"490/1","3679.57"
"29/58","94263.31"
"17/49","113489.72"
"8199","1073979.23"
"1311","1960.89"
"67/77","1684.93"
