
"Reference number","2024-00147705"
"Entity number","0454044132"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Peralex België"
"Entity address street","Grotestraat"
"Entity address number","51"
"Entity postal code","8421"
"Entity city","Vlissegem"
"Entity country","België"
"General assembly date","2024-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","29896.69"
"492/3","19757.36"
"454/9","12758.87"
"9062","358356.28"
"1213","1"
"1211","1"
"10","1019480"
"13","5287.39"
"14","-41839.19"
"17","698848.94"
"3","8200"
"1103","3"
"1101","3"
"22","1308559.53"
"23","41946.97"
"12011","2"
"28","446208.34"
"75/76B","330.42"
"9087","3.8"
"130","5287.39"
"12013","2"
"1011","6592"
"1003","3.8"
"1002","0.1"
"1001","3.7"
"130/1","5287.39"
"8129P","37499.25"
"40","28912.08"
"41","984.61"
"42","116343.03"
"44","79008.54"
"45","14056.32"
"1022","3483.77"
"1021","176653.96"
"14P","-48038.33"
"1013","6722"
"1012","130"
"8329","1836150.64"
"12111","1"
"12113","1"
"22/27","1350506.5"
"1023","180137.73"
"8199P","3177543.42"
"62","180137.73"
"10/49","1939992.57"
"65","16067.81"
"21/28","1796714.84"
"20/58","1939992.57"
"10/11","1019480"
"10/15","982928.2"
"75","330.42"
"170/4","698848.94"
"1003P","4.2"
"1053","3"
"1051","3"
"8395P","446208.34"
"8912","242013.25"
"8913","456835.69"
"450/3","1297.45"
"54/58","94631.15"
"630","106470.73"
"65/66B","16067.81"
"8129","37499.25"
"8922","358356.28"
"8059P","37499.25"
"8329P","1729679.91"
"1013P","8472"
"9903","6576.22"
"9900","373026.54"
"9901","22313.61"
"9906","-41839.19"
"9904","6199.14"
"9905","6199.14"
"42/48","238458.07"
"8279","106470.73"
"2053","14.5"
"2052","2"
"2051","13"
"8395","446208.34"
"892","358356.28"
"440/4","79008.54"
"91821","50000"
"8169","9113.72"
"47/48","29050.18"
"1023P","210584.53"
"91811","57173.64"
"172/3","242013.25"
"91611","1311468.88"
"8059","37499.25"
"640/8","64104.47"
"490/1","10549.89"
"3053","14.5"
"3052","2"
"3051","13"
"30/36","8200"
"29/58","143277.73"
"17/49","957064.37"
"8199","3186657.14"
"91631","975000"
"174/0","456835.69"
"91621","25000"
"100","1019480"
"1203","2"
"1323","3"
"1201","2"
"1321","3"
"67/77","377.08"
