
"Reference number","2025-00201926"
"Entity number","0478832580"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GLOBAL MARE"
"Entity address street","Zeedijk"
"Entity address number","1"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2025-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","49348"
"492/3","1338"
"10","62000"
"12","840000"
"13","430732"
"16","1956"
"3","14367"
"22","2724904"
"24","11971"
"75/76B","18"
"9087","2.6"
"130","6200"
"132","4657"
"133","419875"
"6921","15817"
"1011","2336"
"1003","2.6"
"1002","2.9"
"1001","1.4"
"130/1","6200"
"40","1131"
"41","48217"
"43","1275000"
"44","9406"
"45","1838"
"1022","33703"
"1021","59521"
"1013","3819"
"1012","1483"
"8329","2049369"
"22/27","2736875"
"168","1956"
"1023","93225"
"8199P","3933988"
"62","95485"
"10/49","2912167"
"65","89208"
"21/28","2736875"
"20/58","2912167"
"10/11","62000"
"10/15","1332732"
"75","18"
"1003P","2.5"
"8395P","0"
"8259","840000"
"450/3","1838"
"54/58","106550"
"630","80134"
"65/66B","89208"
"691/2","15817"
"8329P","1969235"
"1013P","3179"
"9903","18681"
"9900","296753"
"9901","107871"
"9906","15817"
"9904","13783"
"9905","15817"
"42/48","1576141"
"8279","80134"
"2053","7.1"
"2052","13"
"2051","3"
"8395","0"
"440/4","9406"
"8169","12256"
"47/48","289897"
"780","855"
"789","2034"
"1023P","68684"
"640/8","13263"
"490/1","5027"
"3053","6.7"
"3052","13"
"3051","3"
"30/36","14367"
"29/58","175292"
"17/49","1577479"
"8199","3946244"
"430/8","1275000"
"8259P","840000"
"100","62000"
"67/77","5753"
