
"Reference number","2023-00458784"
"Entity number","0447939862"
"Accounting period start date","2022-04-01"
"Accounting period end date","2023-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Tico"
"Entity address street","Sint-Paulusplaats"
"Entity address number","28"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2023-09-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","0"
"110","143550"
"13","7064.97"
"14","-88413.17"
"22","70.78"
"23","0"
"24","4996.7"
"26","2483.9"
"75/76B","19.25"
"133","7064.97"
"40","0"
"41","0"
"43","361.4"
"44","4056.32"
"45","2023.75"
"14P","-115699.99"
"8329","4218.97"
"22/27","7551.38"
"8199P","4281.27"
"10/49","71017.19"
"65","505.72"
"21/28","7551.38"
"20/58","71017.19"
"10/11","143550"
"10/15","62201.8"
"75","19.25"
"450/3","2023.75"
"54/58","60748.16"
"630","1256.15"
"65/66B","505.72"
"8329P","2962.82"
"9903","27484.8"
"9900","29969.22"
"9901","27971.27"
"9906","-88413.17"
"9904","27286.82"
"9905","27286.82"
"42/48","8815.39"
"8279","1256.15"
"440/4","4056.32"
"8169","7489.08"
"47/48","2373.92"
"640/8","741.8"
"490/1","2717.65"
"29/58","63465.81"
"17/49","8815.39"
"8199","11770.35"
"430/8","361.4"
"67/77","197.98"
