
"Reference number","2024-00108339"
"Entity number","0471683680"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","LOVIEHOEVE"
"Entity address street","Loviestraat"
"Entity address number","4"
"Entity postal code","8433"
"Entity city","Slijpe"
"Entity country","België"
"General assembly date","2024-05-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","10519.35"
"492/3","1000"
"111","202120"
"13","40454.34"
"14","-100046.95"
"16","12152.09"
"17","7449.64"
"22","175979.71"
"24","3502.61"
"26","56819.01"
"132","40454.34"
"41","10519.35"
"42","5228.88"
"44","2107.82"
"45","225.53"
"14P","-101385.42"
"8329","636214.75"
"22/27","236301.33"
"168","12152.09"
"8199P","856689.51"
"10/49","246997.09"
"65","446.72"
"21/28","236301.33"
"20/58","246997.09"
"10/11","202120"
"10/15","142527.39"
"170/4","7449.64"
"450/3","225.53"
"54/58","176.41"
"630","29333.78"
"65/66B","446.72"
"8329P","606880.97"
"9903","-17866.29"
"9900","18684.93"
"9901","-17419.57"
"9906","-100046.95"
"9904","-17866.29"
"9905","1338.47"
"42/48","83867.97"
"8279","29333.78"
"440/4","2107.82"
"8169","15826.57"
"47/48","76305.74"
"789","19204.76"
"172/3","7449.64"
"640/8","6770.72"
"29/58","10695.76"
"17/49","92317.61"
"8199","872516.08"
