
"Reference number","2023-00258211"
"Entity number","0447845436"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotelimmo Antwerpen"
"Entity address street","Potvlietlaan"
"Entity address number","2"
"Entity postal code","2600"
"Entity city","Berchem (Antwerpen)"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","534233.86"
"1341","9"
"454/9","80236.82"
"58032","144.46"
"58031","3044.39"
"1213","7.2"
"1212","2"
"1211","6"
"8525","0"
"5811","7"
"5812","205"
"5813","5231.54"
"10","62500"
"13","3098.67"
"14","-5024051.91"
"3","14628.4"
"1103","15.8"
"1102","1"
"1343","9.8"
"1101","15"
"1342","1"
"22","2938188.18"
"23","35986.4"
"24","111871.36"
"27","41476.37"
"12011","3"
"28","868.64"
"75/76B","2451.69"
"9087","17.7"
"130","3098.67"
"1113","1.8"
"1112","3"
"12013","3.6"
"12012","1"
"1011","22731"
"1003","17.7"
"1002","4.5"
"1001","14.8"
"130/1","3098.67"
"8129P","105198.62"
"40","62209.16"
"41","472024.7"
"44","358145.73"
"45","80236.82"
"46","33753.78"
"1022","54742.08"
"1021","712681.75"
"14P","-4860402.24"
"1013","24477"
"1012","1746"
"12112","1"
"8329","6543883.31"
"12111","4"
"12113","4.6"
"22/27","3127522.31"
"1023","767423.83"
"12123","0.6"
"12002","1"
"12122","1"
"12001","6"
"12003","6.8"
"8199P","9609191.08"
"62","767423.83"
"10/49","4031166.91"
"65","79779.13"
"66","60618.11"
"21/28","3128390.95"
"20/58","4031166.91"
"10/11","62500"
"10/15","-4958453.24"
"75","2451.69"
"76","103814.38"
"1003P","13.8"
"631/4","555.5"
"1053","17.6"
"1052","4"
"1051","15"
"8395P","868.64"
"12101","2"
"12103","2"
"450/3","0"
"54/58","344634.2"
"630","261401.47"
"65/66B","79974.13"
"6502","0"
"8129","105198.62"
"8059P","105198.62"
"8329P","6282481.84"
"1013P","16962"
"9903","-163649.67"
"9900","1158432.87"
"9901","-86127.23"
"9906","-5024051.91"
"9904","-163649.67"
"9905","-163649.67"
"42/48","8989620.15"
"76A","103814.38"
"8279","261401.47"
"2053","62.6"
"2052","9"
"2051","57"
"8395","868.64"
"440/4","358145.73"
"8169","62214.54"
"47/48","8517483.82"
"1023P","430878.87"
"66A","60423.11"
"66B","195"
"8059","105198.62"
"640/8","154756.19"
"490/1","9279.5"
"3053","54.4"
"3052","7"
"3051","50"
"30/36","14628.4"
"29/58","902775.96"
"17/49","8989620.15"
"8199","9671405.62"
"58132","103.46"
"58131","5128.08"
"100","62500"
"1203","10.4"
"1323","7.8"
"1202","2"
"1322","3"
"1201","9"
"1321","6"
"5801","8"
"5802","129"
"5803","3188.85"
