
"Reference number","2023-00448622"
"Entity number","0406171563"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Eurocamping Baudeloo"
"Entity address street","Heirweg"
"Entity address number","185"
"Entity postal code","9190"
"Entity city","Stekene"
"Entity country","België"
"General assembly date","2023-07-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","127717.36"
"635/8","6579.66"
"111","18600"
"13","120941.53"
"14","-334819.34"
"16","11934.23"
"22","122373.57"
"23","1271.16"
"26","109000"
"28","500"
"133","119081.53"
"130/1","1860"
"40","54587"
"41","73130.36"
"44","25457.78"
"14P","-321796.21"
"8329","763896.68"
"22/27","232644.73"
"163","11934.23"
"8199P","1320446.07"
"10/49","365370.88"
"62","33.96"
"65","684.64"
"21/28","233144.73"
"20/58","365370.88"
"10/11","18600"
"10/15","-195277.81"
"1003P","0.2"
"8395P","3000"
"8375","2500"
"54/58","4508.79"
"630","1742.14"
"65/66B","684.64"
"160/5","11934.23"
"8329P","762154.54"
"1013P","131"
"9903","-13023.13"
"9900","51371.81"
"9901","-12338.49"
"9906","-334819.34"
"9904","-13023.13"
"9905","-13023.13"
"42/48","548714.46"
"76A","5722.51"
"8279","1742.14"
"8395","500"
"440/4","25457.78"
"8169","1598.08"
"47/48","523256.68"
"8179","325502.74"
"66A","401.91"
"640/8","54952.63"
"29/58","132226.15"
"17/49","548714.46"
"8199","996541.41"
"1311","1860"
