
"Reference number","2023-00441177"
"Entity number","0552561389"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ADROQUER BELGIQUE SRL"
"Entity address street","Avenue Louise"
"Entity address number","480"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","Belgique"
"General assembly date","2023-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","436765.2"
"492/3","0"
"9062","3657004.64"
"111","180000"
"14","-47986.3"
"17","4002491.69"
"21","440263.4"
"25","4382018.01"
"75/76B","36969.39"
"8129P","348961.02"
"40","436765.2"
"41","0"
"42","453903.42"
"44","3370.55"
"45","0"
"14P","-75093.71"
"8329","2264116.49"
"22/27","4382018.01"
"8199P","6646134.5"
"10/49","5277543.83"
"65","148969.54"
"21/28","4822281.41"
"20/58","5277543.83"
"70","904173.56"
"10/11","180000"
"10/15","132013.7"
"75","36969.39"
"170/4","3203101.22"
"178/9","799390.47"
"8912","2716791.03"
"8913","1285700.66"
"450/3","0"
"54/58","4424.58"
"630","312270.35"
"65/66B","148969.54"
"8129","395385.99"
"8922","3657004.64"
"8059P","835649.39"
"8329P","1998271.11"
"9903","27107.41"
"9900","526528.8"
"9901","139107.56"
"9906","-47986.3"
"9904","27107.41"
"9905","27107.41"
"60/61","377644.76"
"42/48","1143038.44"
"91711","781351.4"
"8279","265845.38"
"892","3657004.64"
"440/4","3370.55"
"47/48","685764.47"
"172/3","3203101.22"
"91611","4382018.01"
"8059","835649.39"
"640/8","75150.89"
"490/1","14072.64"
"29/58","455262.42"
"8079","46424.97"
"17/49","5145530.13"
"8199","6646134.5"
"91621","163841.44"
