
"Reference number","2022-20011787"
"Entity number","0409153027"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Centrum voor Jeugdtoerisme"
"Entity address street","Bergstraat"
"Entity address number","16"
"Entity postal code","9820"
"Entity city","Merelbeke"
"Entity country","België"
"General assembly date","2022-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","304481.75"
"12031","1"
"12033","1.6"
"492/3","26104.76"
"12032","1"
"1341","11"
"454/9","223901.69"
"58032","279.33"
"58031","540.92"
"635/9","24873.47"
"1213","24"
"1212","28"
"1211","8"
"5811","1"
"5812","11"
"5813","560.7"
"164/5","24503.95"
"10","281379.84"
"13","1660606.82"
"14","4488309.63"
"15","1051504.01"
"16","420025.24"
"3","24619.01"
"1103","35.2"
"1102","37"
"1343","16.5"
"1101","14"
"1342","8"
"21","280037.14"
"22","2002650.23"
"23","590849.97"
"24","62169.43"
"26","457311.12"
"27","10631.29"
"12132","2"
"12011","0"
"28","2032.5"
"12131","2"
"75/76B","1819.18"
"9087","33.8"
"12013","1.5"
"12133","3.4"
"12012","3"
"8309","85144.35"
"12022","4"
"12021","5"
"1011","15963"
"1003","33.8"
"1002","36"
"1001","13.7"
"12023","7.6"
"8129P","9934.1"
"40","206055.83"
"41","98425.92"
"44","500945.13"
"45","226271.81"
"46","1778755.93"
"1022","847191.26"
"1021","657001.27"
"14P","4453461.27"
"1013","36547"
"1012","20584"
"12112","18"
"8329","8615610.59"
"12111","3"
"12113","13"
"12121","3"
"22/27","3123612.04"
"162","395521.29"
"1023","1504192.53"
"12123","4.6"
"12002","1"
"12122","3"
"12001","0"
"12003","0.5"
"8199P","11597098.46"
"62","1504192.53"
"10/49","10433903.17"
"65","6487.87"
"66","21091.51"
"21/28","3405681.68"
"20/58","10433903.17"
"8349","2655669.63"
"10/15","7481800.3"
"75","139.57"
"76","1679.61"
"8365","7.5"
"1003P","34"
"1053","35.2"
"1052","37"
"1051","14"
"8395P","2025"
"12101","0"
"12103","3"
"12102","5"
"450/3","2370.12"
"54/58","2199592.79"
"630","333289.06"
"65/66B","6487.87"
"8129","14901.15"
"160/5","420025.24"
"8059P","14901.15"
"8329P","8372432.93"
"8029","280037.14"
"1013P","34576"
"9903","55117.55"
"9900","1971309.24"
"9901","59786.24"
"9906","4508578.82"
"9904","55117.55"
"9905","55117.55"
"42/48","2505972.87"
"76B","1679.61"
"8279","328322.01"
"2053","78.1"
"2052","12"
"2051","72"
"8395","2032.5"
"440/4","500945.13"
"8169","227268.52"
"1023P","1493517.13"
"8179","85144.35"
"66A","21091.51"
"8059","294938.29"
"640/8","28076.43"
"791","5534.81"
"50/53","4449038.51"
"490/1","50489.43"
"3053","75.5"
"3052","10"
"3051","71"
"30/36","24619.01"
"29/58","7028221.49"
"8079","4967.05"
"17/49","2532077.63"
"8199","11739222.63"
"58132","226.12"
"58131","334.58"
"691","25804"
"1203","11.2"
"1323","18.7"
"1202","9"
"1322","29"
"1201","6"
"1321","3"
"5801","2"
"5802","13"
"5803","820.25"
