
"Reference number","2022-20120688"
"Entity number","0662592944"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BHG Antwerpen I"
"Entity address street","Borzestraat"
"Entity address number","31"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2022-06-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","543302.65"
"1341","0"
"111","6200"
"1213","0"
"1212","0"
"1211","0"
"8525","0"
"14","-2886842.18"
"17","3833317.76"
"1103","0"
"1343","0"
"1101","0"
"20","0"
"21","0"
"23","0"
"26","518461.09"
"28","0"
"75/76B","12.76"
"9087","2"
"1011","2576"
"1003","2"
"1001","2"
"40","542118.98"
"41","1183.67"
"43","24.21"
"44","110000"
"14P","-1430033.38"
"1013","2576"
"12121","0"
"22/27","518461.09"
"12123","0"
"8199P","1418736.79"
"62","139263.08"
"10/49","1062699.79"
"65","126869.81"
"66","752858"
"21/28","518461.09"
"20/58","1062699.79"
"8109","13355.14"
"10/11","6200"
"10/15","-2880642.18"
"75","12.76"
"170/4","3833317.76"
"1053","0"
"1052","0"
"1051","0"
"178/9","0"
"8395P","16666"
"8913","3833317.76"
"8375","16666"
"54/58","936.05"
"630","13547.08"
"65/66B","126869.81"
"6502","0"
"8129","0"
"8059P","13355.14"
"9903","-1456808.8"
"9900","-393355.9"
"9901","-1329951.75"
"9906","-2886842.18"
"9904","-1456808.8"
"9905","-1456808.8"
"42/48","110024.21"
"8039","13355.14"
"2053","2"
"2051","2"
"8395","0"
"440/4","110000"
"66A","752858"
"8179","900275.7"
"8059","0"
"640/8","30927.69"
"490/1","0"
"3053","2"
"3051","2"
"29/58","544238.7"
"8079","13355.14"
"17/49","3943341.97"
"8199","518461.09"
"430/8","24.21"
"174/0","3833317.76"
