
"Reference number","2025-00371551"
"Entity number","0462598641"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Gite de Thyrifays"
"Entity address street","Thiryfays"
"Entity address number","2"
"Entity postal code","6810"
"Entity city","Chiny"
"Entity country","Belgique"
"General assembly date","2025-07-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","1910.71"
"111","18762"
"14","-55403.11"
"22","770.30"
"23","17789.04"
"24","26802.56"
"75/76B","0"
"40","1210.20"
"41","700.51"
"44","1580.84"
"45","1341.45"
"46","1900"
"14P","-49839.58"
"8329","185614.12"
"22/27","45361.90"
"8199P","230266.1"
"10/49","59504.65"
"65","45"
"21/28","45361.9"
"20/58","59504.65"
"10/11","18762"
"10/15","-36641.11"
"75","0"
"450/3","1341.45"
"54/58","12232.04"
"630","16172.12"
"65/66B","45"
"8329P","169442.00"
"9903","-5159.53"
"9900","13256.24"
"9901","-5114.53"
"9906","-55403.11"
"9904","-5563.53"
"9905","-5563.53"
"42/48","96145.76"
"8279","16172.12"
"440/4","1580.84"
"8169","709.92"
"47/48","91323.47"
"640/8","2198.65"
"29/58","14142.75"
"17/49","96145.76"
"8199","230976.02"
"67/77","404"
