
"Reference number","2024-00339254"
"Entity number","0630789416"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","RIVERLODGE"
"Entity address street","Rue du Meunier"
"Entity address number","2"
"Entity address box","A"
"Entity postal code","5537"
"Entity city","Anhée"
"Entity country","Belgique"
"General assembly date","2024-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","16053.98"
"454/9","4204.31"
"111","18600"
"1213","2.9"
"1212","8"
"14","-4438.87"
"15","30000"
"17","58540.02"
"1103","0.5"
"1102","1"
"21","0.12"
"22","5890.38"
"23","37937.79"
"24","21148.55"
"26","67066.29"
"75/76B","7500.01"
"1113","2.4"
"1112","7"
"1003","2.2"
"1002","6.3"
"8129P","11378.75"
"40","9537.19"
"41","6516.79"
"42","30554.48"
"44","30582.56"
"45","7343.28"
"1022","42745"
"14P","33991.86"
"1013","2224"
"1012","2224"
"12112","1"
"8329","362592.12"
"12113","0.3"
"22/27","132043.01"
"1023","42745"
"12123","0.7"
"12122","2"
"8199P","439279.48"
"62","37900.88"
"10/49","209145.82"
"65","7082.56"
"21/28","132043.13"
"20/58","209145.82"
"10/11","18600"
"10/15","44161.13"
"75","7500.01"
"170/4","58540.02"
"1003P","2.3"
"1053","2.9"
"1052","8"
"12103","1.9"
"12102","5"
"450/3","3138.97"
"54/58","60163.52"
"630","52157.28"
"65/66B","7082.56"
"753","7500"
"8129","12085.88"
"8059P","12086"
"8329P","311141.97"
"1013P","2224"
"9903","-38430.73"
"9900","53220.06"
"9901","-38848.18"
"9906","-4438.87"
"9904","-38430.73"
"9905","-38430.73"
"42/48","106444.67"
"8279","51450.15"
"440/4","30582.56"
"8169","55355.65"
"47/48","37964.35"
"1023P","42745"
"172/3","58540.02"
"8059","12086"
"640/8","2010.08"
"490/1","885.19"
"29/58","77102.69"
"8079","707.13"
"17/49","164984.69"
"8199","494635.13"
"1323","2.9"
"1322","8"
