
"Reference number","2022-20406156"
"Entity number","0426953319"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","AUTOBEDRIJF WALCAR"
"Entity address street","Autolei"
"Entity address number","219"
"Entity postal code","2160"
"Entity city","Wommelgem"
"Entity country","België"
"General assembly date","2022-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","19941.55"
"454/9","5555.11"
"111","78592.01"
"1213","1.4"
"1212","3"
"13","30829.15"
"14","-155958.79"
"17","41555.86"
"3","16567.3"
"1103","1.4"
"1102","3"
"1343","0.3"
"1342","1"
"21","3164.98"
"22","12992.21"
"23","3884.78"
"24","80.01"
"28","7808.64"
"75/76B","8636.53"
"9087","1.1"
"133","30829.15"
"8309","9798.25"
"1003","1.1"
"1002","1.7"
"8129P","8098.76"
"40","7029.98"
"41","12911.57"
"42","19594.37"
"43","1260.85"
"44","6824.84"
"45","6056.99"
"1022","8895"
"14P","-110662.06"
"1013","492"
"1012","492"
"8329","163854.08"
"22/27","16957"
"1023","8895"
"8199P","184350.77"
"62","8895"
"10/49","67314.13"
"65","30555.57"
"21/28","27930.62"
"20/58","67314.13"
"10/11","78592.01"
"10/15","-46537.63"
"75","8636.53"
"170/4","41555.86"
"1003P","1.2"
"1053","1.4"
"1052","3"
"8395P","7808.64"
"8912","41555.86"
"12103","1.4"
"12102","3"
"450/3","501.88"
"54/58","2683.97"
"630","7539.57"
"65/66B","30555.57"
"8129","9429.97"
"8059P","10734.95"
"8329P","167443.97"
"8029","1860"
"1013P","553"
"9903","-45296.73"
"9900","15612.1"
"9901","-23377.69"
"9906","-155958.79"
"9904","-45296.73"
"9905","-45296.73"
"42/48","72295.9"
"8279","6208.36"
"2053","3.5"
"2052","5"
"2051","1"
"8395","7808.64"
"440/4","6824.84"
"8169","6258.56"
"47/48","38558.85"
"1023P","10955.73"
"8179","9798.25"
"8059","12594.95"
"640/8","22555.22"
"490/1","190.69"
"3053","2.9"
"3052","3"
"3051","1"
"30/36","16567.3"
"29/58","39383.51"
"8079","1331.21"
"17/49","113851.76"
"8199","180811.08"
"430/8","1260.85"
"174/0","41555.86"
"1323","1.1"
"1322","2"
