
"Reference number","2022-20086606"
"Entity number","0427611929"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Nelson"
"Entity address street","Meerminlaan"
"Entity address number","36"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2022-06-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","195455"
"1341","1"
"454/9","76971"
"1213","13"
"1211","13"
"10","346556"
"13","578532"
"14","320201"
"17","2171340"
"3","10691"
"1103","19"
"1343","1"
"1101","19"
"22","952438"
"23","1551685"
"24","6311"
"26","541116"
"12011","1"
"28","88"
"75/76B","9"
"9087","19.1"
"130","34656"
"133","543876"
"1113","2"
"1111","2"
"12013","1"
"6921","172245"
"1011","22252"
"1003","19.1"
"1002","0.4"
"1001","18.9"
"130/1","34656"
"8129P","12228"
"41","195455"
"42","186068"
"44","127758"
"45","126328"
"46","20861"
"14P","320201"
"1013","22716"
"1012","464"
"8329","4318568"
"22/27","3051550"
"1023","645582"
"12001","7"
"8199P","7306090"
"12003","7"
"62","645582"
"10/49","3877644"
"65","71022"
"21/28","3051638"
"20/58","3877644"
"10/11","346556"
"10/15","1245289"
"75","9"
"76","36854"
"170/4","2171340"
"1003P","21.4"
"1053","21"
"1051","21"
"8395P","88"
"8912","580702"
"12101","13"
"8913","1590638"
"12103","13"
"450/3","49357"
"54/58","588202"
"630","319290"
"65/66B","71022"
"8129","12228"
"8059P","12228"
"691/2","172245"
"8329P","3999278"
"1013P","20901"
"9903","206330"
"9900","1291339"
"9901","277343"
"9906","492446"
"9904","172245"
"9905","172245"
"42/48","461015"
"76A","36854"
"8279","319290"
"2053","16"
"8395","88"
"2051","16"
"440/4","127758"
"8169","64028"
"1023P","637752"
"172/3","652905"
"8059","12228"
"640/8","49124"
"490/1","31658"
"3053","20"
"3051","20"
"29/58","826006"
"30/36","10691"
"17/49","2632355"
"8199","7370118"
"174/0","1518435"
"100","346556"
"1203","8"
"1323","20"
"1201","8"
"1321","20"
"67/77","34085"
