
"Reference number","2022-20533757"
"Entity number","0402108748"
"Accounting period start date","2021-07-01"
"Accounting period end date","2022-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","TREVISO"
"Entity address street","Rue des Cendres"
"Entity address number","4"
"Entity address box","12"
"Entity postal code","1000"
"Entity city","Bruxelles-Ville"
"Entity country","Belgique"
"General assembly date","2022-11-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"454/9","2624.14"
"111","18592.01"
"13","1500"
"14","-31085.87"
"17","18000"
"3","337.3"
"22","2078.4"
"24","875.22"
"26","30727.25"
"28","1111.93"
"75/76B","0.65"
"130/1","1500"
"42","18000"
"44","11102.4"
"45","3838.57"
"14P","-16172.67"
"8329","265251.54"
"22/27","33680.87"
"8199P","298932.41"
"62","10058.67"
"10/49","39947.11"
"65","187.88"
"21/28","34792.8"
"20/58","39947.11"
"10/11","18592.01"
"10/15","-10993.86"
"75","0.65"
"170/4","18000"
"8395P","1111.93"
"450/3","1214.43"
"54/58","4200.62"
"630","11776.91"
"65/66B","187.88"
"8329P","253474.63"
"9903","-14913.2"
"9900","20346.41"
"9901","-14725.97"
"9906","-31085.87"
"9904","-14913.2"
"9905","-14913.2"
"42/48","32940.97"
"8279","11776.91"
"8395","1111.93"
"440/4","11102.4"
"640/8","13236.8"
"490/1","616.39"
"30/36","337.3"
"29/58","5154.31"
"17/49","50940.97"
"8199","298932.41"
"1311","1500"
"174/0","18000"
