
"Reference number","2022-20455416"
"Entity number","0434725987"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Eurobuild"
"Entity address street","Bergstraat(SGW)"
"Entity address number","38"
"Entity postal code","9170"
"Entity city","Sint-Gillis-Waas"
"Entity country","België"
"General assembly date","2022-09-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","0"
"1100/10","30986.69"
"10","0"
"11","30986.69"
"12","310641.3"
"14","-137541.34"
"17","50000"
"21","23062.7"
"22","444049.42"
"75/76B","0"
"41","0"
"44","97411.76"
"45","13528.39"
"14P","-177784.6"
"8329","194725.41"
"22/27","444049.42"
"8199P","605517.16"
"10/49","467143.59"
"65","7566.4"
"21/28","467112.12"
"20/58","467143.59"
"10/11","30986.69"
"10/15","204086.65"
"75","0"
"170/4","50000"
"450/3","13528.39"
"54/58","31.47"
"630","6362.07"
"65/66B","7566.4"
"8129","700.97"
"8329P","189064.31"
"8029","23763.67"
"9903","46155.52"
"9900","67589.11"
"9901","53721.92"
"9906","-137541.34"
"9904","40243.26"
"9905","40243.26"
"42/48","213056.94"
"8279","5661.1"
"440/4","97411.76"
"8169","33257.67"
"47/48","102116.79"
"172/3","50000"
"66A","0"
"8059","23763.67"
"640/8","7505.12"
"29/58","31.47"
"8079","700.97"
"17/49","263056.94"
"8199","638774.83"
"100","0"
"67/77","5912.26"
