
"Reference number","2022-20283118"
"Entity number","0427799395"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DOMIVER"
"Entity address street","Tieltstraat"
"Entity address number","18"
"Entity postal code","8755"
"Entity city","Ruiselede"
"Entity country","België"
"General assembly date","2022-05-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","6363.43"
"492/3","2364.49"
"10","600000"
"14","-223115.48"
"17","750013.03"
"22","2055169.06"
"28","1660.78"
"75/76B","1591"
"40","5000"
"41","1363.43"
"42","74858.36"
"14P","-220846.05"
"8329","487969.22"
"22/27","2055169.06"
"8199P","2536648.90"
"10/49","2161021.40"
"65","11717.50"
"21/28","2056829.84"
"20/58","2161021.40"
"10/11","600000"
"10/15","376884.52"
"75","1591"
"170/4","750013.03"
"8395P","1660.78"
"54/58","8428.13"
"630","61290.29"
"65/66B","11717.50"
"8329P","426678.93"
"9903","-2269.43"
"9900","78386.24"
"9901","7857.07"
"9906","-223115.48"
"9904","-2269.43"
"9905","-2269.43"
"42/48","1031759.36"
"8279","61290.29"
"8395","1660.78"
"8169","6489.38"
"47/48","956901"
"172/3","750013.03"
"640/8","9238.88"
"50/53","89400"
"29/58","104191.56"
"17/49","1784136.88"
"8199","2543138.28"
"100","600000"
