
"Reference number","2024-00241336"
"Entity number","0476238326"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Immobilière La Plumette"
"Entity address street","Rue Pont à Nôle"
"Entity address number","31/22"
"Entity postal code","6032"
"Entity city","Mont-sur-Marchienne"
"Entity country","Belgique"
"General assembly date","2024-06-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","2894.03"
"110","594456"
"111","0"
"13","134683.53"
"14","-192236.98"
"16","44274.52"
"22","537387.54"
"23","1266.08"
"24","3711.25"
"75/76B","347.66"
"132","132823.53"
"133","1860"
"130/1","0"
"8129P","25000"
"40","1427.97"
"41","1466.06"
"44","342.89"
"14P","-169395.59"
"8329","574999.07"
"22/27","542364.87"
"168","44274.52"
"8199P","1102312.84"
"10/49","738508.97"
"65","8123.87"
"21/28","542364.87"
"20/58","738508.97"
"10/11","594456"
"10/15","536902.55"
"75","347.66"
"54/58","189717.44"
"630","35149.54"
"65/66B","8123.87"
"8129","25000"
"8059P","25000"
"8329P","539849.53"
"9903","-31594.13"
"9900","14095.52"
"9901","-23817.92"
"9906","-192236.98"
"9904","-29482.42"
"9905","-22841.39"
"42/48","157331.9"
"8279","35149.54"
"440/4","342.89"
"8169","15051.1"
"47/48","156989.01"
"780","2213.67"
"789","6641.03"
"8059","25000"
"640/8","2763.9"
"50/53","504.04"
"490/1","3028.59"
"29/58","196144.1"
"17/49","157331.9"
"8199","1117363.94"
"1311","0"
"67/77","101.96"
