
"Reference number","2023-00014234"
"Entity number","0455217733"
"Accounting period start date","2021-07-01"
"Accounting period end date","2022-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTEL LA LEGENDE"
"Entity address street","Rue du Lombard"
"Entity address number","35"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-12-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","114645.71"
"492/3","1408.50"
"454/9","20.19"
"10","411722.59"
"13","47828.89"
"14","-35419.63"
"17","239900.49"
"1103","1.4"
"1102","1"
"1101","1"
"22","442823.54"
"23","3644.78"
"24","24150.37"
"12011","1"
"28","384.24"
"75/76B","14.65"
"9087","1.4"
"130","41172.26"
"12013","1.4"
"12012","1"
"8309","11666.67"
"1003","1.4"
"1002","1"
"1001","1"
"130/1","47828.89"
"8129P","61743.45"
"40","4485.19"
"41","110160.52"
"42","9086.78"
"43","324.82"
"44","53625.47"
"45","273.65"
"1021","4009.33"
"14P","-56299.47"
"8329","1628307.25"
"22/27","470618.69"
"1023","4009.33"
"8199P","2105158.14"
"62","4009.33"
"10/49","728751.56"
"65","5676.31"
"66","4617.63"
"21/28","471002.93"
"20/58","728751.56"
"10/11","411722.59"
"10/15","424131.85"
"75","14.65"
"170/4","239900.49"
"1003P","1.4"
"1053","1.4"
"1052","1"
"1051","1"
"8395P","384.24"
"8912","32211.57"
"8913","207688.92"
"450/3","253.46"
"54/58","122869.43"
"630","69385.85"
"65/66B","5676.31"
"8129","61743.45"
"8059P","61743.45"
"8329P","1570588.07"
"9903","21133.30"
"9900","122634.66"
"9901","26794.96"
"9906","-35419.63"
"9904","20879.84"
"9905","20879.84"
"42/48","63310.72"
"8279","69385.85"
"8395","384.24"
"440/4","53625.47"
"8169","28767.80"
"1023P","2470.57"
"8179","35000.00"
"66A","4617.63"
"8059","61743.45"
"640/8","17826.89"
"50/53","18667.62"
"490/1","1565.87"
"29/58","257748.63"
"17/49","304619.71"
"8199","2098925.94"
"430/8","324.82"
"1319","6656.63"
"174/0","239900.49"
"100","411722.59"
"1203","1.4"
"1323","1.4"
"1202","1"
"1322","1"
"1201","1"
"1321","1"
"67/77","253.46"
