
"Reference number","2022-20132852"
"Entity number","0437186819"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","C.P.R.T."
"Entity address street","DAMSE VAART WEST"
"Entity address number","10"
"Entity postal code","8340"
"Entity city","Damme"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3775"
"111","120231.01"
"13","3393.38"
"14","-78681.88"
"22","25037.61"
"130/1","3393.38"
"40","3775"
"44","3282.96"
"45","490.15"
"14P","-78247.52"
"8329","213788.67"
"22/27","25037.61"
"8199P","224953.59"
"10/49","51613.3"
"65","264.28"
"21/28","25037.61"
"20/58","51613.3"
"10/11","120231.01"
"10/15","44942.51"
"450/3","490.15"
"54/58","22800.69"
"630","7232.67"
"65/66B","264.28"
"8329P","206556"
"9903","2555.79"
"9900","11220.17"
"9901","2820.07"
"9906","-78681.88"
"9904","-434.36"
"9905","-434.36"
"42/48","6670.79"
"8279","7232.67"
"440/4","3282.96"
"8169","13872.69"
"47/48","2897.68"
"640/8","1167.43"
"29/58","26575.69"
"17/49","6670.79"
"8199","238826.28"
"1311","3393.38"
"67/77","2990.15"
