
"Reference number","2025-00074537"
"Entity number","0670465978"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Wac Events"
"Entity address street","Trekschurenstraat"
"Entity address number","126"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2025-02-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","187308.18"
"111","6300"
"14","-109086.96"
"17","212882.03"
"22","202372.35"
"40","177129.82"
"41","10178.36"
"44","221757.7"
"14P","-26565.56"
"8329","28254.88"
"22/27","202372.35"
"10/49","403197.6"
"65","8974.35"
"21/28","202372.35"
"20/58","403197.6"
"10/11","6300"
"10/15","-102786.96"
"170/4","212882.03"
"54/58","13517.07"
"630","28254.88"
"65/66B","8974.35"
"9903","-82521.4"
"9900","-44110.87"
"9901","-73547.05"
"9906","-109086.96"
"9904","-82521.4"
"9905","-82521.4"
"42/48","293102.53"
"8279","28254.88"
"440/4","221757.7"
"8169","230627.23"
"47/48","71344.83"
"172/3","212882.03"
"640/8","1181.3"
"29/58","200825.25"
"17/49","505984.56"
"8199","230627.23"
