
"Reference number","2026-00190007"
"Entity number","0410387501"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AEP asbl"
"Entity address street","Chaussée de Vleurgat"
"Entity address number","113"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2026-06-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","424105.86"
"492/3","264180.37"
"1341","3"
"454/9","43191.17"
"58032","1484"
"1213","3.6"
"1212","1"
"1211","3"
"5811","1"
"5812","10"
"5813","1035"
"10","985735.07"
"14","-651363.25"
"3","2810.6"
"1103","6.2"
"1102","2"
"1343","4.2"
"1101","5"
"1342","2"
"8415","0"
"24","40174.96"
"12132","1"
"28","241591.16"
"12131","1"
"75/76B","126.35"
"9087","6.2"
"12133","1.6"
"37","2810.6"
"12022","1"
"12021","2"
"1011","8575"
"1003","6.2"
"1002","2"
"1001","5"
"12023","2.6"
"8129P","13609.1"
"40","320291.94"
"41","103813.92"
"44","41147.41"
"45","43191.17"
"48","1313647.99"
"8455","0"
"1022","58876.7"
"1021","456068.4"
"14P","-618307.4"
"1013","9682"
"1012","1107"
"8329","45498.05"
"12111","1"
"12113","1"
"12121","1"
"22/27","40174.96"
"1023","514945.1"
"12123","1"
"8199P","38423.5"
"62","514945.1"
"10/49","1996538.76"
"65","9062.89"
"21/28","281766.12"
"20/58","1996538.76"
"8349","40174.96"
"10/15","334371.82"
"75","126.35"
"8365","124014.01"
"1003P","7.7"
"1053","6.2"
"1052","2"
"1051","5"
"8395P","250014.65"
"8375","132437.5"
"54/58","979205.88"
"630","7074.55"
"65/66B","9062.89"
"8129","13609.1"
"8059P","13609.1"
"8329P","38423.5"
"1013P","12885"
"9903","-68055.85"
"9900","479472.45"
"9901","-59119.31"
"9906","-686363.25"
"9904","-68055.85"
"9905","-68055.85"
"42/48","1397986.57"
"8279","7074.55"
"2053","2"
"2051","2"
"8395","241591.16"
"440/4","41147.41"
"91821","273947"
"8169","47249.51"
"1023P","510586.51"
"91811","273947"
"8059","13609.1"
"640/8","16572.11"
"791","35000"
"490/1","308650.3"
"3053","2"
"3051","2"
"29/58","1714772.64"
"17/49","1662166.94"
"8199","85673.01"
"58132","1035"
"1203","2.6"
"1323","2"
"1202","1"
"1201","2"
"1321","2"
"5801","1"
"5802","15"
"5803","1484"
