
"Reference number","2025-00512184"
"Entity number","0446019262"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping Blauwe Meer"
"Entity address street","Luikersteenweg"
"Entity address number","313A"
"Entity postal code","3920"
"Entity city","Lommel"
"Entity country","België"
"General assembly date","2025-09-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","57392.76"
"1341","2"
"454/9","87469.27"
"1213","6.9"
"1212","4"
"1211","5"
"10","556000"
"13","807867.55"
"14","2994686.01"
"16","312421.36"
"17","1916060.66"
"3","10851.28"
"1103","4.1"
"1102","5"
"1343","2.8"
"1101","2"
"1342","2"
"22","344351"
"23","731266.71"
"24","80766.88"
"26","1654114.72"
"29","8129562.92"
"75/76B","323020.33"
"9087","26.4"
"130","55600"
"132","752267.55"
"1113","9.3"
"1112","3"
"1111","8"
"1011","41223"
"1003","26.4"
"1002","9.4"
"1001","22.5"
"130/1","55600"
"40","57204.19"
"41","188.57"
"44","3554422.31"
"45","362541"
"46","583936.06"
"1022","123053.34"
"1021","912835.66"
"14P","2517908.02"
"1013","46780"
"1012","5557"
"8329","11837387.56"
"22/27","2810499.31"
"168","312421.36"
"1023","1035889"
"12002","4"
"12001","5"
"12003","6.5"
"8199P","14494645.1"
"62","1085175.84"
"10/49","11087934.95"
"65","329156.23"
"66","0"
"21/28","2810499.31"
"20/58","11087934.95"
"291","8129562.92"
"10/11","556000"
"10/15","4358553.56"
"75","323020.33"
"76","238691.02"
"1003P","14.7"
"631/4","18954.77"
"1053","13.4"
"1052","8"
"1051","10"
"178/9","1916060.66"
"12101","5"
"8913","1916060.66"
"12103","6.9"
"12102","4"
"8259","0"
"450/3","275071.73"
"54/58","34712.94"
"630","517130.29"
"65/66B","329156.23"
"6502","0"
"8329P","11320257.27"
"1013P","29255"
"9903","472409.19"
"9900","2507088.03"
"9901","478545.09"
"9906","2994686.01"
"9904","309607.43"
"9905","476777.99"
"42/48","4500899.37"
"76A","238691.02"
"8279","517130.29"
"2053","85.8"
"2052","3"
"2051","85"
"892","0"
"440/4","3554422.31"
"8169","153241.77"
"780","69426.97"
"789","167170.56"
"1023P","666728.58"
"66A","0"
"640/8","407282.04"
"490/1","44915.74"
"3053","81.7"
"3052","4"
"3051","80"
"30/36","10851.28"
"29/58","8277435.64"
"17/49","6416960.03"
"8199","14647886.87"
"8259P","0"
"100","556000"
"1203","6.5"
"1323","10.6"
"1202","4"
"1322","6"
"1201","5"
"1321","8"
"902","0"
"67/77","232228.73"
