
"Reference number","2026-00002162"
"Entity number","0441658024"
"Accounting period start date","2024-07-01"
"Accounting period end date","2025-06-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","B & F"
"Entity address street","Miraeusstraat"
"Entity address number","27"
"Entity postal code","2018"
"Entity city","Antwerpen-2018"
"Entity country","België"
"General assembly date","2025-12-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","58390.35"
"492/3","6943.4"
"1341","1"
"454/9","10598.95"
"10","87000"
"13","127087.36"
"14","4527.67"
"17","13895.78"
"1103","1"
"1343","1"
"1101","1"
"22","575353.92"
"24","8608.58"
"26","73215.73"
"12011","1"
"75/76B","434.73"
"130","8700"
"133","118387.36"
"12013","1"
"6921","2167.15"
"1011","1700"
"1003","1"
"1001","1"
"130/1","8700"
"40","58390.35"
"42","37274.74"
"44","7771.46"
"45","19682.7"
"1021","54682.81"
"14P","4527.67"
"1013","1700"
"8329","830522.74"
"22/27","657178.23"
"1023","54682.81"
"8199P","1478713.87"
"62","54682.81"
"10/49","786760.9"
"65","1183.61"
"21/28","657178.23"
"20/58","786760.9"
"10/11","87000"
"10/15","218615.03"
"75","434.73"
"170/4","13895.78"
"1003P","1"
"631/4","1518.39"
"1053","1"
"1051","1"
"450/3","9083.75"
"54/58","70668.73"
"630","45571.47"
"65/66B","1183.61"
"691/2","2167.15"
"8329P","784951.27"
"1013P","1768"
"9903","3721.5"
"9900","135435.21"
"9901","4470.38"
"9906","6694.82"
"9904","2167.15"
"9905","2167.15"
"42/48","547306.69"
"8279","45571.47"
"440/4","7771.46"
"8169","8987.1"
"47/48","482577.79"
"1023P","53185.65"
"172/3","13895.78"
"640/8","29192.16"
"490/1","523.59"
"29/58","129582.67"
"17/49","568145.87"
"8199","1487700.97"
"100","87000"
"1203","1"
"1201","1"
"67/77","1554.35"
