
"Reference number","2023-00149185"
"Entity number","0413537526"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Van der Valk Hotel Antwerpen"
"Entity address street","Luitenant Lippenslaan"
"Entity address number","66"
"Entity postal code","2140"
"Entity city","Borgerhout (Antwerpen)"
"Entity country","België"
"General assembly date","2023-06-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1213","34.6"
"1212","5"
"1211","31"
"8051P","1850"
"10032P","26.4"
"5811","25"
"5812","332"
"5813","15474"
"3","40025.64"
"8053P","700000"
"5851","24"
"1011","106856"
"3431","1535"
"100P","742349.63"
"1003","72.9"
"3423","5"
"1002","9.6"
"1001","65.6"
"3421","5"
"5841","21"
"10031P","29.9"
"5842","13614"
"5843","62257"
"10231P","1186777.59"
"2111","1437"
"1022","272982.33"
"1021","2950020.26"
"2103","241"
"2102","131"
"1013","116744"
"3433","1678"
"2101","114"
"1012","9888"
"3432","148"
"5852","11870"
"5853","44583"
"10232P","899199.90"
"1033","84774"
"2113","1451.8"
"2112","15"
"1023","3223002.59"
"609","6052.99"
"8251P","2073120.31"
"170/4","13143905.28"
"1053","78.2"
"1052","9"
"1051","71"
"620","2339374.70"
"621","751889.20"
"622","11034.60"
"623","98349.03"
"8912","5326972.04"
"8913","7816933.24"
"630","1767204.23"
"65/66B","529105.59"
"10011","36.9"
"10012","28.7"
"8922","14444574.85"
"640","197488.24"
"10022","6.8"
"10021","2.8"
"650","414475.77"
"10231","1795974.19"
"10232","1427028.40"
"440/4","809137.39"
"8962","14444574.85"
"1023P","2085977.49"
"91611","5736277.36"
"640/8","199782.53"
"10211","1717016.92"
"10212","1233003.34"
"3053","1683"
"3052","148"
"3051","1540"
"10222","194025.06"
"10221","78957.27"
"91631","17156700"
"450","183180.37"
"91621","907500"
"492/3","1042.51"
"600/8","1511540.04"
"75/76B","778142.52"
"8321","5165261.20"
"8322","4342366.95"
"8323","59427.72"
"130/1","74234.96"
"12112","4"
"12111","26"
"12113","29.1"
"12121","5"
"280","6181609.66"
"22/27","12801826.91"
"12123","5.5"
"12122","1"
"10/49","21919035.39"
"9441","1553.48"
"20/58","21919035.39"
"291","63481.71"
"10/11","742349.63"
"10/15","5295211.47"
"8123","700000"
"8121","1717.09"
"764/8","41647.63"
"9461","25790.29"
"54/58","1846561.90"
"8391","6181609.66"
"8163","9848.64"
"8161","380502.53"
"8162","297405.52"
"490/1","45274.94"
"8192","11355909.03"
"58132","5467"
"8193","111435.19"
"58131","10007"
"8191","8828418.25"
"9291","128211"
"1323","46.9"
"1322","7"
"1321","41"
"40/41","940121.72"
"1341","21"
"454/9","413833.93"
"9062","14444574.85"
"1333","9"
"1331","9"
"9073","120330.55"
"9077","413833.93"
"1103","49.4"
"1102","8"
"1101","43"
"1343","22.3"
"1342","2"
"9087","72.9"
"9088","116744"
"9086","80"
"1113","28.8"
"1112","1"
"1111","28"
"8391P","6181609.66"
"670/3","690979.77"
"10132P","30365"
"3101","114"
"280/1","6181609.66"
"81311","132.91"
"10131P","41396"
"3112","15"
"3111","1426"
"3103","242.2"
"3102","133"
"10332P","22963"
"450/3","303510.92"
"750","751536.82"
"3113","1440.8"
"10132","51690"
"8802","5326972.04"
"10131","65054"
"8803","7816933.24"
"8801","1504490.05"
"1013P","71761"
"9903","3408128.71"
"9901","3159091.78"
"9906","3636456.44"
"9904","2717148.94"
"9905","2717148.94"
"42/48","3478876.13"
"76A","41647.63"
"2053","1692.8"
"2052","146"
"2051","1551"
"641/8","2294.29"
"10112","44662"
"10111","62194"
"8842","5185627.04"
"8843","7754457.76"
"10331P","28571"
"8841","1504490.05"
"652/9","114629.82"
"10121","2860"
"10122","7028"
"8853","62475.48"
"8852","141345"
"8192P","11058503.51"
"70/76A","14746823.36"
"10332","40946"
"10331","43828"
"30/36","40025.64"
"29/58","2935465.91"
"95082","3629.17"
"8191P","8447915.72"
"30/31","40025.64"
"1033P","51534"
"17/49","16623823.92"
"8193P","101586.55"
"100","742349.63"
"58032","6043"
"58031","9245"
"8322P","3314967.30"
"10","742349.63"
"13","771131.71"
"14","3636456.44"
"15","145273.69"
"17","13143905.28"
"9505","11900"
"8321P","4576096.78"
"21","132.91"
"22","5736277.36"
"23","7013542.08"
"24","52007.47"
"12011","37"
"28","6181609.66"
"29","63481.71"
"60/66A","11587731.58"
"130","74234.96"
"132","5246.44"
"133","691650.31"
"12013","40.6"
"12012","4"
"12021","2"
"12023","2"
"8323P","49157.37"
"40","751829.43"
"41","188292.29"
"42","1504490.05"
"44","809137.39"
"45","717344.85"
"46","97044.20"
"14P","919307.50"
"9311","128211"
"12001","1"
"60","1517593.03"
"61","4902504.26"
"12003","1"
"62","3200647.53"
"65","529105.59"
"21/28","18983569.48"
"10031","39.2"
"173","12940084.80"
"174","203820.48"
"70","14562603.46"
"10032","33.7"
"74","142572.27"
"75","778142.52"
"76","41647.63"
"752/9","26605.70"
"1003P","56.3"
"8251","2073120.31"
"9351","180790.20"
"9125","14933.46"
"8273","10270.35"
"8271","589164.42"
"8272","1027399.65"
"9135","400000"
"9134","583180.37"
"9139","107799.40"
"47/48","350859.64"
"9137","183180.37"
"9138","107799.40"
"9371","180790.20"
"8121P","1347.13"
"9146","2529512.44"
"9147","311250.31"
"9145","1497720.39"
"8053","700000"
"8051","1850"
"9391","15522000"
"8123P","560000.15"
"8071","369.96"
"8073","139999.85"
"1203","43.6"
"1202","4"
"1201","40"
"67/77","690979.77"
"5801","22"
"5802","305"
"5803","15288"
