
"Reference number","2025-00373781"
"Entity number","0459291634"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Mille Colonnes"
"Entity address street","Martelarenplein"
"Entity address number","5"
"Entity postal code","3000"
"Entity city","Leuven"
"Entity country","België"
"General assembly date","2025-04-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","37140.55"
"12031","0"
"492/3","18627.09"
"12032","0"
"1341","0"
"454/9","36711.27"
"111","6200"
"1213","1.9"
"1212","3"
"1332","0"
"1211","0"
"1331","0"
"5811","0"
"5812","0"
"13","30136.93"
"14","-193494.05"
"3","24690.57"
"1103","6.7"
"1102","5"
"1101","4"
"1342","0"
"5821","0"
"5822","0"
"21","0"
"23","33709.69"
"24","127154.46"
"26","230713.29"
"12132","1"
"12011","3"
"28","2929.41"
"12131","0"
"1121","0"
"75/76B","101.56"
"132","10277.73"
"133","18000"
"1113","0.5"
"1112","1"
"1111","0"
"12013","3.8"
"5831","0"
"12133","0.9"
"12012","2"
"5832","0"
"12022","1"
"5851","0"
"12021","0"
"1132","0"
"1011","8286"
"1131","0"
"1003","10.3"
"1002","5.2"
"1122","0"
"1001","7.2"
"5841","0"
"5842","0"
"12023","0.5"
"130/1","1859.2"
"8129P","92365.13"
"40","30945.13"
"41","6195.42"
"43","132520.72"
"44","42306.85"
"45","50333.88"
"1022","84985.71"
"1021","216008.06"
"14P","-225298.46"
"1013","11432"
"1012","3146"
"5852","0"
"12112","2"
"8329","413296.71"
"12111","0"
"12113","1"
"12121","0"
"22/27","391577.44"
"1023","300993.77"
"12002","0"
"12122","0"
"12001","1"
"12003","1"
"8199P","705343.22"
"62","322011.51"
"10/49","524514.66"
"65","7467.06"
"21/28","394506.85"
"20/58","524514.66"
"10/11","6200"
"10/15","-157157.12"
"75","101.56"
"1003P","10.7"
"1053","7.2"
"1052","6"
"1051","4"
"8395P","2929.41"
"12101","0"
"12102","0"
"450/3","13622.61"
"54/58","57039.33"
"630","95828.13"
"65/66B","7467.06"
"8129","92365.13"
"8059P","92365.13"
"8329P","317468.58"
"1013P","12526"
"9903","32132.14"
"9900","487890.52"
"9901","39497.64"
"9906","-193494.05"
"9904","31804.41"
"9905","31804.41"
"42/48","663044.69"
"8279","95828.13"
"2053","116.5"
"2052","1"
"2051","116"
"8395","2929.41"
"440/4","42306.85"
"8169","99530.93"
"47/48","437883.24"
"1023P","311702.62"
"8059","92365.13"
"640/8","30553.24"
"439","132520.72"
"490/1","11137.36"
"3053","118.8"
"3052","4"
"3051","116"
"30/36","24690.57"
"29/58","130007.81"
"1302","0"
"1301","0"
"17/49","681671.78"
"8199","804874.15"
"1311","1859.2"
"1203","5.3"
"1323","7.2"
"1202","3"
"1322","6"
"1201","4"
"1321","4"
"5801","0"
"67/77","327.73"
"5802","0"
