
"Reference number","2024-00050711"
"Entity number","0444411438"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel De Flandre"
"Entity address street","Poel"
"Entity address number","1"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2024-03-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","791414.56"
"492/3","1685535.88"
"1100/10","3367.29"
"1341","7"
"454/9","42301.04"
"1213","8"
"1211","8"
"10","2200000"
"11","3367.29"
"13","2181035.92"
"14","389008.86"
"17","2497811.96"
"3","12704.85"
"1103","12.4"
"1102","3"
"1343","8.4"
"1101","11"
"1342","2"
"23","240441.58"
"24","10869.58"
"25","2400000"
"26","853093.99"
"12011","4"
"28","5500113.42"
"75/76B","24062.61"
"9087","13.8"
"130","220000"
"132","1956100.66"
"1113","2.7"
"1112","1"
"1111","2"
"12013","6.1"
"6920","67731.08"
"12012","4"
"1011","19156"
"1003","13.8"
"1002","1.7"
"1001","12.6"
"130/1","224935.26"
"8129P","13956"
"40","310073.08"
"41","481341.48"
"42","293704.89"
"44","265462.88"
"45","51333.88"
"1022","65704.74"
"1021","561134.79"
"14P","303750.58"
"1013","21399"
"1012","2243"
"8329","5866638.11"
"12111","7"
"12113","7"
"22/27","3504405.15"
"1023","626839.53"
"12001","1"
"12003","1"
"8199P","9332580.26"
"62","626839.53"
"10/49","9834576.99"
"65","114922.07"
"21/28","9004518.57"
"20/58","9834576.99"
"10/11","2203367.29"
"10/15","4773412.07"
"75","24062.61"
"76","210691.98"
"170/4","2497811.96"
"1003P","13.3"
"1053","15.1"
"1052","4"
"1051","13"
"8395P","5502766.44"
"12101","1"
"8912","1273549.87"
"8913","1224262.09"
"12103","1"
"8375","2653.02"
"450/3","9032.84"
"54/58","25939.01"
"630","358295.77"
"65/66B","114922.07"
"8129","13956"
"8059P","13956"
"691/2","67731.08"
"8329P","5508342.34"
"1013P","18291"
"9903","161989.4"
"9900","1339055.09"
"9901","252848.86"
"9906","456739.94"
"9904","152989.36"
"9905","152989.36"
"42/48","877817.08"
"76A","210691.98"
"8279","358295.77"
"2053","329.9"
"2052","73"
"2051","277"
"8395","5500113.42"
"440/4","265462.88"
"8169","38463"
"47/48","267315.43"
"1023P","494795.85"
"172/3","2484571.46"
"8059","13956"
"640/8","101070.93"
"3053","328.7"
"3052","70"
"3051","277"
"30/36","12704.85"
"29/58","830058.42"
"17/49","5061164.92"
"8199","9371043.26"
"1311","4935.26"
"174/0","13240.5"
"100","2200000"
"1203","7.1"
"1323","6.7"
"1202","4"
"1322","2"
"1201","5"
"1321","6"
"67/77","9000.04"
