
"Reference number","2022-20442794"
"Entity number","0416575111"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","PEKO - CAMPING POLLEUR"
"Entity address street","Route du Congrès de Polleur"
"Entity address number","53"
"Entity postal code","4910"
"Entity city","Theux"
"Entity country","Belgique"
"General assembly date","2022-08-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","137030.08"
"492/3","2959.39"
"454/9","16147.09"
"111","18592.01"
"1213","1.1"
"1212","2"
"13","433482.70"
"14","910358.92"
"15","56690.73"
"16","86217.17"
"17","229750.42"
"1103","2.1"
"1102","2"
"1343","1.1"
"1101","1"
"1342","2"
"21","3325"
"22","1280884.95"
"23","216006.81"
"24","16526.91"
"28","124"
"75/76B","14138.51"
"9087","4.1"
"132","295383.19"
"133","43280.24"
"1011","1839"
"1003","4.1"
"1002","4.2"
"1001","1.4"
"130/1","94819.27"
"8129P","105548.47"
"40","82389.96"
"41","54640.12"
"42","136260.18"
"43","50000"
"44","95201.14"
"45","65885.99"
"46","37500"
"1022","96766.06"
"1021","34500.34"
"14P","747438.88"
"1013","6997"
"1012","5158"
"8329","1943853.45"
"22/27","1513418.67"
"168","86217.17"
"1023","131266.40"
"12123","0.5"
"12122","1"
"12001","1"
"8199P","3384795.02"
"12003","1"
"62","131266.40"
"10/49","2123685.95"
"65","13329.14"
"21/28","1516867.67"
"20/58","2123685.95"
"10/11","18592.01"
"10/15","1419124.36"
"75","14138.51"
"170/4","229750.42"
"1003P","2.3"
"1053","2.1"
"1052","2"
"1051","1"
"8395P","124"
"8912","229750.42"
"12103","0.6"
"12102","1"
"450/3","49738.90"
"54/58","171368.44"
"630","94536.45"
"65/66B","13329.14"
"753","14138.10"
"8129","106598.47"
"8059P","109923.47"
"8329P","1850367"
"1013P","2569"
"9903","466848.57"
"9900","723000.44"
"9901","466039.20"
"9906","910358.92"
"9904","358188.07"
"9905","162920.04"
"42/48","385634.61"
"8279","93486.45"
"2053","29.6"
"2052","32"
"8395","124"
"2051","3"
"440/4","95201.14"
"8169","72477.10"
"47/48","787.30"
"780","4546.23"
"789","8828.97"
"172/3","229750.42"
"8059","109923.47"
"640/8","31158.39"
"490/1","298419.76"
"3053","30.6"
"3052","32"
"3051","4"
"680","68032.25"
"29/58","606818.28"
"689","204097"
"8079","1050"
"17/49","618344.42"
"8199","3457272.12"
"430/8","50000"
"1311","94819.27"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
"67/77","45174.48"
