
"Reference number","2023-00416288"
"Entity number","0462111067"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","British"
"Entity address street","O.-L.-Vrouwstraat"
"Entity address number","14"
"Entity postal code","3730"
"Entity city","Bilzen-Hoeselt"
"Entity country","België"
"General assembly date","2023-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","102010.09"
"454/9","23382.68"
"1213","1"
"1333","1"
"1211","1"
"1331","1"
"11","268206.61"
"12","922236.09"
"13","387004.01"
"14","-1560126.55"
"16","194978.14"
"17","320335.09"
"1103","1"
"1101","1"
"22","2032546.97"
"23","543886.89"
"24","51999.58"
"26","287"
"12011","1"
"75/76B","8595.42"
"132","387004.01"
"1113","1"
"1111","1"
"12013","1"
"8309","46800"
"1011","3382"
"1003","2"
"1001","2"
"40","2658.6"
"41","99351.49"
"42","44115.72"
"44","55358.14"
"45","24908.32"
"1021","62673"
"14P","-1650238.19"
"1013","3382"
"8329","3646999.59"
"12111","1"
"12113","1"
"22/27","2628720.44"
"168","194978.14"
"1023","62673"
"8199P","5460236.34"
"62","68247.2"
"10/49","3062262.44"
"65","8783.41"
"21/28","2628720.44"
"20/58","3062262.44"
"10/11","268206.61"
"10/15","17320.16"
"170/4","320335.09"
"1003P","2.1"
"1053","2"
"1051","2"
"8259","922236.09"
"450/3","1525.64"
"54/58","331531.91"
"630","304414.66"
"65/66B","8971.54"
"8329P","3389384.93"
"1013P","1233"
"9903","-45739.3"
"9900","365324.87"
"9901","-45363.18"
"9906","-1560126.55"
"9904","436.43"
"9905","90111.64"
"42/48","2529629.05"
"76A","71800"
"76B","8595.42"
"8279","304414.66"
"2053","300"
"2051","300"
"440/4","55358.14"
"8169","43247.6"
"47/48","2405246.87"
"780","46175.73"
"789","89675.21"
"1023P","19014"
"172/3","320335.09"
"8179","150000"
"66B","188.13"
"640/8","38026.19"
"1109/19","268206.61"
"3053","306"
"3051","306"
"29/58","433542"
"17/49","2849964.14"
"8199","5353483.94"
"8259P","922236.09"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
