
"Reference number","2025-00156415"
"Entity number","0476543479"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","De Boer Vastgoed & Management"
"Entity address street","Venlosesteenweg"
"Entity address number","11"
"Entity address box","A"
"Entity postal code","3680"
"Entity city","Maaseik"
"Entity country","België"
"General assembly date","2025-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","1228325.25"
"1100/10","946.76"
"10","5089000"
"11","946.76"
"14","-2188041.66"
"15","144856.52"
"22","2112648.09"
"75/76B","13654.9"
"40","25000"
"41","1203325.25"
"44","1146.81"
"45","0"
"14P","-2200008.81"
"8329","5016608.02"
"22/27","2112648.09"
"8199P","7129256.11"
"10/49","3347908.43"
"65","121.52"
"21/28","2112648.09"
"20/58","3347908.43"
"10/11","5089946.76"
"10/15","3046761.62"
"75","13654.9"
"450/3","0"
"54/58","6935.09"
"630","197061.44"
"65/66B","121.52"
"753","13455.9"
"8329P","4819546.58"
"9903","11967.15"
"9900","224238.82"
"9901","-1566.23"
"9906","-2188041.66"
"9904","11967.15"
"9905","11967.15"
"42/48","301146.81"
"8279","197061.44"
"440/4","1146.81"
"47/48","300000"
"640/8","28743.61"
"29/58","1235260.34"
"17/49","301146.81"
"8199","7129256.11"
"100","5089000"
