
"Reference number","2022-20271473"
"Entity number","0475731748"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ALDHEM HORECA GROUP"
"Entity address street","Jagersdreef"
"Entity address number","1"
"Entity postal code","2280"
"Entity city","Grobbendonk"
"Entity country","België"
"General assembly date","2022-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","223526.32"
"1341","4"
"454/9","20682.78"
"1213","9.6"
"1212","4"
"1211","7"
"164/5","41000"
"10","192000"
"14","-810593.44"
"16","41000"
"3","11322.16"
"1103","17.2"
"1102","5"
"1343","4"
"1101","14"
"24","5343.24"
"12011","7"
"75/76B","95500"
"9087","19.8"
"12013","7.6"
"12012","1"
"8309","7371.49"
"1011","10730"
"1003","19.8"
"1002","9"
"1001","14.8"
"40","223526.32"
"44","478538.41"
"45","24185.80"
"1022","67528.06"
"1021","290461.10"
"14P","-632236.31"
"1013","13226"
"1012","2496"
"12112","4"
"8329","8692.40"
"12111","7"
"12113","9.6"
"22/27","5343.24"
"1023","357989.16"
"8199P","15826.92"
"62","357989.16"
"10/49","249130.77"
"65","1503.02"
"21/28","5343.24"
"20/58","249130.77"
"10/11","192000"
"10/15","-618593.44"
"75","95500"
"1003P","22"
"1053","17.2"
"1052","5"
"1051","14"
"8395P","0"
"450/3","3503.02"
"54/58","5397.27"
"630","2034.63"
"65/66B","1503.02"
"160/5","41000"
"8329P","14029.26"
"1013P","10677"
"9903","-177295.82"
"9900","99908.98"
"9901","-271292.80"
"9906","-810593.44"
"9904","-178357.13"
"9905","-178357.13"
"42/48","826724.21"
"8279","2034.63"
"2053","214.4"
"2052","2"
"2051","213"
"440/4","478538.41"
"8169","5580.21"
"47/48","324000"
"1023P","349352"
"8179","7371.49"
"640/8","11177.99"
"490/1","3541.78"
"3053","217.6"
"3052","8"
"3051","213"
"30/36","11322.16"
"29/58","243787.53"
"17/49","826724.21"
"8199","14035.64"
"100","192000"
"1203","7.6"
"1323","13.2"
"1202","1"
"1322","5"
"1201","7"
"1321","10"
"67/77","1061.31"
