
"Reference number","2023-00295698"
"Entity number","0461238067"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MEMON SPRL"
"Entity address street","Rue de la Montagne"
"Entity address number","4"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2023-05-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","62031.62"
"454/9","12716.06"
"58032","28"
"111","18592.01"
"1213","1.7"
"1212","3"
"5811","1"
"5812","8"
"5813","227"
"13","1859.2"
"14","44220.79"
"1103","2.7"
"1102","4"
"1343","1"
"1342","1"
"23","9309.61"
"24","107.22"
"25","2768.58"
"26","9408.03"
"75/76B","3268.75"
"12013","1"
"12012","1"
"1011","266"
"1003","2.9"
"1002","4"
"1001","0.5"
"130/1","1859.2"
"8129P","2184"
"40","18139.49"
"41","43892.13"
"42","7682.65"
"44","132128.46"
"45","18107.32"
"1022","54881.21"
"1021","6869.84"
"14P","4019.69"
"1013","2391"
"1012","2125"
"12112","3"
"8329","223229.18"
"12113","1.7"
"22/27","21593.44"
"1023","61751.05"
"8199P","241532.64"
"62","61751.05"
"10/49","222590.43"
"65","13154.85"
"21/28","21593.44"
"20/58","222590.43"
"10/11","18592.01"
"10/15","64672"
"75","3268.75"
"1003P","2.9"
"1053","2.7"
"1052","4"
"450/3","5391.26"
"54/58","138373.07"
"630","9525.59"
"65/66B","13154.85"
"8129","2184"
"8059P","2184"
"8329P","213703.59"
"1013P","608"
"9903","40321.48"
"9900","144346.2"
"9901","50207.58"
"9906","44220.79"
"9904","40201.1"
"9905","40201.1"
"42/48","157918.43"
"8279","9525.59"
"2053","0.7"
"2052","1"
"440/4","132128.46"
"8169","3289.98"
"1023P","13102.95"
"8059","2184"
"640/8","22861.98"
"490/1","592.3"
"3053","1.1"
"3052","1"
"3051","1"
"29/58","200996.99"
"17/49","157918.43"
"8199","244822.62"
"58132","227"
"1311","1859.2"
"1203","1"
"1323","1.7"
"1202","1"
"1322","3"
"5801","1"
"67/77","120.38"
"5802","4"
"5803","28"
