
"Reference number","2023-00158344"
"Entity number","0425286206"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Traisnel"
"Entity address street","Ijzerlaan"
"Entity address number","21/0011"
"Entity postal code","8600"
"Entity city","Diksmuide"
"Entity country","België"
"General assembly date","2023-06-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","5396.69"
"111","18600"
"13","2082363.67"
"14","481554.17"
"22","707385.12"
"24","1802.04"
"75/76B","0.02"
"133","2080503.67"
"6921","21947.96"
"694/7","0"
"130/1","1860"
"40","269.26"
"41","5127.43"
"44","3826.89"
"45","46590.36"
"14P","481554.17"
"8329","1670399.4"
"22/27","709187.16"
"8199P","2377974.06"
"10/49","2633354.99"
"65","1331.86"
"21/28","709187.16"
"20/58","2633354.99"
"10/11","18600"
"10/15","2582517.84"
"75","0.02"
"450/3","46590.36"
"54/58","61757.09"
"630","76397.4"
"65/66B","1331.86"
"691/2","21947.96"
"8329P","1594002"
"9903","32820.53"
"9900","133163.69"
"9901","34152.37"
"9906","503502.13"
"9904","21947.96"
"9905","21947.96"
"42/48","50837.15"
"8279","76397.4"
"440/4","3826.89"
"8169","1612.5"
"47/48","419.9"
"789","0"
"640/8","22613.92"
"50/53","1854599.46"
"490/1","2414.59"
"29/58","1924167.83"
"17/49","50837.15"
"8199","2379586.56"
"694","0"
"1311","1860"
"67/77","10872.57"
