
"Reference number","2022-20481187"
"Entity number","0427325085"
"Accounting period start date","2021-04-01"
"Accounting period end date","2022-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GRUUTHOF"
"Entity address street","Gistelsteenweg"
"Entity address number","77"
"Entity postal code","8490"
"Entity city","Jabbeke"
"Entity country","België"
"General assembly date","2022-09-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","279.32"
"492/3","1269"
"110","570000"
"13","1126211.55"
"14","171667.02"
"16","127227.65"
"17","326555.32"
"22","1957048.69"
"23","7862.04"
"24","1223.11"
"28","67.97"
"75/76B","4.1"
"132","247081.43"
"133","879130.12"
"6921","92073.68"
"694/7","8356.55"
"40","279.32"
"42","45475.16"
"44","2913.6"
"45","19675.12"
"14P","171667.02"
"791/2","8356.55"
"8329","1671379.91"
"22/27","1966133.84"
"168","127227.65"
"8199P","3629604.04"
"10/49","2416276.32"
"65","13834.69"
"21/28","1966201.81"
"20/58","2416276.32"
"10/11","570000"
"10/15","1867878.57"
"75","4.1"
"170/4","326555.32"
"8395P","67.97"
"450/3","19675.12"
"54/58","442900.97"
"630","53563.44"
"65/66B","13834.69"
"691/2","92073.68"
"8329P","1617816.47"
"9903","86478.57"
"9900","172987.15"
"9901","100309.16"
"9906","263740.7"
"9904","53003.55"
"9905","92073.68"
"42/48","93345.78"
"8279","53563.44"
"8395","67.97"
"440/4","2913.6"
"8169","7909.71"
"47/48","25281.9"
"780","5803.79"
"789","39070.13"
"172/3","326555.32"
"91611","884119.73"
"640/8","19114.55"
"490/1","6894.22"
"29/58","450074.51"
"17/49","421170.1"
"8199","3637513.75"
"694","8356.55"
"91621","635647.83"
"67/77","39278.81"
