
"Reference number","2022-20452259"
"Entity number","0442529935"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CAMPING JAGERSHOF"
"Entity address street","Koningin Astridlaan"
"Entity address number","57"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2022-09-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","82391"
"492/3","11864"
"9062","191226"
"10","709719"
"13","5028982"
"17","2794478"
"22","5163847"
"23","39237"
"28","1400050"
"75/76B","150483"
"130","70972"
"133","4958010"
"6921","92131"
"694/7","300000"
"130/1","70972"
"41","82391"
"42","163736"
"43","24157"
"44","1264"
"45","20369"
"8329","3861012"
"22/27","5203084"
"8199P","9064096"
"10/49","9584781"
"65","82981"
"21/28","6603134"
"20/58","9584781"
"10/11","709719"
"10/15","5738701"
"75","150483"
"170/4","27490"
"178/9","2766988"
"8395P","1400050"
"8912","27490"
"8913","2766988"
"450/3","20369"
"54/58","100091"
"630","22191"
"65/66B","82981"
"8922","191226"
"691/2","92131"
"8329P","3838821"
"9903","420576"
"9900","430622"
"9901","353074"
"9906","392131"
"9904","392131"
"9905","392131"
"42/48","1039738"
"8279","22191"
"8395","1400050"
"892","191226"
"440/4","1264"
"47/48","830212"
"172/3","27490"
"91611","1757369"
"640/8","55357"
"50/53","2701165"
"439","24157"
"490/1","98000"
"29/58","2981647"
"17/49","3846080"
"8199","9064096"
"91631","1950000"
"695","300000"
"100","709719"
"67/77","28445"
