
"Reference number","2024-00340801"
"Entity number","0475117678"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","A.H.H. VASTGOED"
"Entity address street","Lembergsesteenweg"
"Entity address number","29"
"Entity postal code","9820"
"Entity city","Merelbeke"
"Entity country","België"
"General assembly date","2024-06-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","84870.92"
"10","2114143"
"14","-746287.78"
"22","725966.69"
"23","369467.75"
"24","288.85"
"75/76B","45347.99"
"8129P","1159226.23"
"40","69731.79"
"41","15139.13"
"44","79223.87"
"14P","-502777.16"
"8329","2409057.68"
"22/27","1095723.29"
"8199P","3495182.61"
"10/49","1447079.09"
"65","101.89"
"21/28","1095723.29"
"20/58","1447079.09"
"10/11","2114143"
"10/15","1367855.22"
"75","45347.99"
"54/58","266239.01"
"630","337880.66"
"65/66B","101.89"
"8129","1159226.23"
"8059P","1159226.23"
"8329P","2071177.02"
"9903","-243510.62"
"9900","103375.43"
"9901","-288756.72"
"9906","-746287.78"
"9904","-243510.62"
"9905","-243510.62"
"42/48","79223.87"
"8279","337880.66"
"440/4","79223.87"
"8169","9598.36"
"8059","1159226.23"
"640/8","54251.49"
"490/1","245.87"
"29/58","351355.80"
"17/49","79223.87"
"8199","3504780.97"
"100","2114143"
