
"Reference number","2024-00602794"
"Entity number","0446748643"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hagona"
"Entity address street","Charles De Costerstraat"
"Entity address number","12"
"Entity postal code","9050"
"Entity city","Ledeberg (Gent)"
"Entity country","België"
"General assembly date","2024-11-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","89566.34"
"492/3","140.5"
"110","487000"
"111","0"
"13","30463.37"
"14","-373303.2"
"24","986.3"
"75/76B","0"
"133","30463.37"
"130/1","0"
"40","35000"
"41","54566.34"
"44","0"
"45","2661.6"
"14P","-435212.24"
"8329","11894.7"
"22/27","986.3"
"8199P","12881"
"10/49","149363.08"
"65","66.39"
"21/28","986.3"
"20/58","149363.08"
"10/11","487000"
"10/15","144160.17"
"75","0"
"450/3","2661.6"
"54/58","57916.71"
"630","1440"
"65/66B","66.39"
"8329P","10454.7"
"9903","61909.04"
"9900","64479.5"
"9901","61975.43"
"9906","-373303.2"
"9904","61909.04"
"9905","61909.04"
"42/48","5062.41"
"8279","1440"
"440/4","0"
"47/48","2400.81"
"640/8","1064.07"
"490/1","893.73"
"29/58","148376.78"
"17/49","5202.91"
"8199","12881"
"1311","0"
