
"Reference number","2022-20268227"
"Entity number","0406137218"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Holiday Inns of Belgium"
"Entity address street","Robert Schumanplein"
"Entity address number","11"
"Entity postal code","1040"
"Entity city","Etterbeek"
"Entity country","België"
"General assembly date","2022-08-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","8308054.73"
"12031","1"
"12033","1"
"492/3","0.57"
"1341","4"
"454/9","158675.97"
"10","750000"
"13","75000"
"14","7432085.54"
"1103","4"
"1343","4"
"1101","4"
"12011","2"
"75/76B","1250.52"
"9087","4"
"130","75000"
"12013","2"
"12021","1"
"1011","6870"
"1003","4"
"1001","4"
"12023","1"
"130/1","75000"
"40","52490.15"
"41","8255564.58"
"44","18085.45"
"45","188076.96"
"1021","432317.16"
"14P","7389129"
"1013","6870"
"1023","432317.16"
"62","432317.16"
"10/49","8533248.52"
"65","2694.08"
"20/58","8533248.52"
"10/11","750000"
"10/15","8257085.54"
"75","1250.52"
"1003P","4.2"
"631/4","-478.37"
"1053","4"
"1052","0"
"1051","4"
"450/3","29400.99"
"54/58","225193.14"
"65/66B","2694.08"
"6502","0"
"1013P","7185"
"9903","62090.45"
"9900","495372.8"
"9901","63534.01"
"9906","7432085.54"
"9904","42956.54"
"9905","42956.54"
"42/48","276162.41"
"440/4","18085.45"
"47/48","70000"
"1023P","365820.56"
"640/8","0"
"490/1","0.65"
"29/58","8533248.52"
"17/49","276162.98"
"100","750000"
"1203","4"
"1202","0"
"1201","4"
"67/77","19133.91"
