
"Reference number","2023-00253061"
"Entity number","0408223906"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HET NATUURVRIENDENHUIS"
"Entity address street","OUDE BAAN"
"Entity address number","110"
"Entity postal code","2910"
"Entity city","Essen"
"Entity country","België"
"General assembly date","2023-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","5535.77"
"492/3","13864.5"
"1341","1"
"454/9","5062.93"
"1213","1"
"1211","1"
"12","20183.14"
"14","92604.42"
"15","46281.79"
"17","2221.76"
"3","15672.98"
"1103","2"
"1343","1"
"1101","2"
"22","188989.29"
"23","4633.27"
"24","9724.56"
"28","200"
"75/76B","535.7"
"9087","7"
"1011","4239"
"1003","7"
"1002","1.6"
"1001","6.1"
"40","5535.77"
"44","14693.16"
"45","6017.23"
"48","52253.5"
"1022","45331"
"1021","105450.8"
"14P","178092.64"
"1013","5913"
"1012","1674"
"8329","1435354.78"
"12111","1"
"12113","1"
"22/27","203347.12"
"1023","150781.8"
"12001","1"
"12003","1"
"8199P","1634634.84"
"62","150781.8"
"10/49","248119.5"
"65","423.48"
"21/28","203547.12"
"20/58","248119.5"
"10/15","159069.35"
"75","535.7"
"170/4","2221.76"
"1003P","4.9"
"1053","2"
"1051","2"
"8395P","200"
"8912","2221.76"
"450/3","954.3"
"54/58","21352.46"
"630","24482.42"
"65/66B","423.48"
"8329P","1410872.36"
"1013P","4000"
"9903","-85488.22"
"9900","95103.67"
"9901","-85600.44"
"9906","92604.42"
"9904","-85488.22"
"9905","-85488.22"
"42/48","72963.89"
"8279","24482.42"
"2053","12"
"2051","12"
"8395","200"
"440/4","14693.16"
"8169","4067.06"
"1023P","85489.14"
"640/8","5439.89"
"490/1","2011.17"
"3053","12.8"
"3052","1"
"3051","12"
"30/36","15672.98"
"29/58","44572.38"
"17/49","89050.15"
"8199","1638701.9"
"174/0","2221.76"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
