
"Reference number","2022-20317919"
"Entity number","0536407624"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Tigavell"
"Entity address street","Dendermondse Steenweg"
"Entity address number","43/35"
"Entity postal code","9290"
"Entity city","Berlare"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","5939.66"
"492/3","647"
"111","325000"
"1213","0.3"
"1212","1"
"13","77367.18"
"17","364571.43"
"3","2833.8"
"1103","0.3"
"1102","1"
"22","729460.17"
"23","95950.62"
"24","54233.65"
"75/76B","5.35"
"132","4446.27"
"133","69646.67"
"6921","69646.67"
"8309","22153.66"
"1011","683"
"1003","0.4"
"1002","1"
"1001","0.1"
"130/1","3274.24"
"8129P","30000"
"40","1510"
"41","4429.66"
"42","32218.03"
"44","19653.35"
"45","2751.09"
"1022","7752.76"
"1021","12667.78"
"14P","-27709.47"
"1013","1101"
"1012","418"
"12112","1"
"8329","357822.04"
"12113","0.3"
"22/27","879644.44"
"1023","20420.54"
"8199P","1174246.38"
"62","20420.54"
"10/49","1191348.13"
"65","6878.82"
"21/28","879644.44"
"20/58","1191348.13"
"10/11","325000"
"10/15","402367.18"
"75","5.35"
"170/4","364571.43"
"1053","0.3"
"1052","1"
"450/3","2751.09"
"54/58","301617.64"
"630","64099.17"
"65/66B","6878.82"
"8129","30000"
"8059P","30000"
"691/2","69646.67"
"8329P","315876.53"
"9903","97473.14"
"9900","204241.84"
"9901","104346.61"
"9906","69646.67"
"9904","97356.14"
"9905","97356.14"
"42/48","423762.52"
"8279","64099.17"
"2053","4.3"
"2052","1"
"2051","4"
"440/4","19653.35"
"8169","102179.34"
"47/48","369140.05"
"172/3","364571.43"
"8179","38959.24"
"91611","729460.17"
"8059","30000"
"640/8","15375.52"
"490/1","1312.59"
"3053","4.3"
"3052","1"
"3051","4"
"30/36","2833.8"
"29/58","311703.69"
"17/49","788980.95"
"8199","1237466.48"
"1311","3274.24"
"91621","385000"
"1323","0.3"
"1322","1"
"67/77","117"
