
"Reference number","2025-00310669"
"Entity number","0435146453"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PDP CONSULTANCY"
"Entity address street","Marcus van Vaernewijckstraat"
"Entity address number","21"
"Entity postal code","9030"
"Entity city","Mariakerke (Gent)"
"Entity country","België"
"General assembly date","2025-04-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"492/3","1331.36"
"454/9","50342.83"
"111","75000"
"13","272036"
"14","-87424.02"
"17","10593.77"
"22","103357.75"
"28","27.91"
"75/76B","3633.9"
"133","264536"
"6921","151536"
"8309","247098.08"
"130/1","7500"
"42","15725.68"
"45","50342.83"
"14P","-87424.02"
"8329","89342.25"
"22/27","103357.75"
"8199P","681460.51"
"10/49","337605.62"
"65","589.23"
"21/28","103385.66"
"20/58","337605.62"
"10/11","75000"
"10/15","259611.98"
"75","3633.9"
"170/4","10593.77"
"8395P","27.91"
"8912","10593.77"
"54/58","34219.96"
"630","7960.25"
"65/66B","589.23"
"691/2","151536"
"8329P","328480.08"
"9903","188245.53"
"9900","196174.94"
"9901","185200.86"
"9906","64111.98"
"9904","151536.00"
"9905","151536"
"42/48","66068.51"
"8279","7960.25"
"8395","27.91"
"172/3","10593.77"
"8179","488760.51"
"640/8","3013.83"
"50/53","200000"
"29/58","234219.96"
"17/49","77993.64"
"8199","192700.00"
"1311","7500"
"67/77","36709.53"
