
"Reference number","2024-00261060"
"Entity number","0560870331"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","NEWTON DESIGN"
"Entity address street","Rue Newton"
"Entity address number","1"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2024-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","33497.5"
"9500","66500"
"111","670000"
"14","-289024.03"
"17","427221.17"
"22","501593.62"
"23","248525.21"
"28","1000"
"29","66500"
"75/76B","29.1"
"8129P","2300"
"40","32208.71"
"41","1288.79"
"42","35773.05"
"44","7685.02"
"14P","-346573.65"
"8329","569451.89"
"22/27","750118.83"
"8199P","1294090.26"
"10/49","863266.67"
"65","8316.9"
"66","7223.14"
"21/28","751118.83"
"20/58","863266.67"
"291","66500"
"10/11","670000"
"10/15","380975.97"
"75","29.1"
"170/4","427221.17"
"8395P","1000"
"8913","427221.17"
"54/58","12150.34"
"630","83930.37"
"65/66B","8316.9"
"8129","2300"
"8059P","2300"
"8329P","485521.52"
"9903","57549.62"
"9900","168964.72"
"9901","65837.42"
"9906","-289024.03"
"9904","57549.62"
"9905","57549.62"
"42/48","55069.53"
"8279","83930.37"
"8395","1000"
"440/4","7685.02"
"8169","25480.46"
"47/48","11611.46"
"172/3","427221.17"
"66A","7223.14"
"8059","2300"
"640/8","11973.79"
"29/58","112147.84"
"17/49","482290.7"
"8199","1319570.72"
