
"Reference number","2025-00170727"
"Entity number","0654751681"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Simco"
"Entity address street","Amerikaanse straat"
"Entity address number","170"
"Entity postal code","1050"
"Entity city","Elsene"
"Entity country","België"
"General assembly date","2025-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","27955.93"
"492/3","2171.49"
"454/9","11839.36"
"110","10000"
"8455P","0"
"8525","0"
"13","1860"
"14","-5682.34"
"17","2200"
"23","1993.96"
"24","10099.95"
"28","699.73"
"8555","0"
"75/76B","7.13"
"133","1860"
"8129P","0"
"40","22555.32"
"41","5400.61"
"42","0"
"44","33849.81"
"45","27979.16"
"46","68639.11"
"8455","0"
"14P","-5897.75"
"8329","56922.95"
"22/27","12093.91"
"8199P","66509.47"
"62","89699.45"
"10/49","143253.6"
"8555P","0"
"65","1792.16"
"21/28","12793.64"
"20/58","143253.6"
"10/11","10000"
"10/15","6177.66"
"75","7.13"
"178/9","2200"
"8395P","699.73"
"8259","0"
"450/3","16139.8"
"54/58","102504.03"
"630","7066.1"
"65/66B","1792.16"
"8129","0"
"8059P","0"
"8329P","49856.85"
"9903","4743.11"
"9900","104494.67"
"9901","6528.14"
"9906","-5682.34"
"9904","215.41"
"9905","215.41"
"42/48","132704.45"
"8279","7066.1"
"8395","699.73"
"440/4","33849.81"
"8169","2507.39"
"47/48","2236.37"
"8525P","0"
"8059","0"
"640/8","1200.98"
"29/58","130459.96"
"17/49","137075.94"
"8199","69016.86"
"8259P","0"
"67/77","4527.7"
