
"Reference number","2024-00036821"
"Entity number","0455808542"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","H EN W"
"Entity address street","Brugsesteenweg"
"Entity address number","379"
"Entity postal code","8520"
"Entity city","Kuurne"
"Entity country","België"
"General assembly date","2023-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","87923.35"
"635/8","-10000"
"111","6197.33"
"13","22355.29"
"14","314392.64"
"17","47588.9"
"22","291532.92"
"24","1425.76"
"75/76B","2084.92"
"133","20496.09"
"130/1","1859.2"
"41","87923.35"
"42","10065.16"
"44","23722.59"
"45","16914.53"
"46","9524.3"
"14P","272086.12"
"8329","942199.38"
"22/27","292958.68"
"8199P","1233506"
"10/49","451114.85"
"65","4149.1"
"21/28","292958.68"
"20/58","451114.85"
"10/11","6197.33"
"10/15","342945.26"
"75","2084.92"
"170/4","47588.9"
"450/3","16914.53"
"54/58","58482.59"
"630","6131.38"
"65/66B","4149.1"
"8329P","936068"
"9903","59221.05"
"9900","69129.19"
"9901","61285.23"
"9906","314392.64"
"9904","42306.52"
"9905","42306.52"
"42/48","60580.69"
"8279","6131.38"
"440/4","23722.59"
"8169","1652.06"
"47/48","354.11"
"172/3","47588.9"
"640/8","11712.58"
"490/1","11750.23"
"29/58","158156.17"
"17/49","108169.59"
"8199","1235158.06"
"1311","1859.2"
"67/77","16914.53"
