
"Reference number","2026-00187293"
"Entity number","0465649092"
"Accounting period start date","2024-05-01"
"Accounting period end date","2025-04-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","THOM et Co"
"Entity address street","Rue du Château, St-Gérard"
"Entity address number","4"
"Entity postal code","5640"
"Entity city","Mettet"
"Entity country","Belgique"
"General assembly date","2026-06-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","9559"
"492/3","107"
"111","418600"
"13","16721"
"14","-741012"
"16","4681"
"17","288935"
"22","1316438"
"23","25005"
"24","24828"
"28","500"
"132","14043"
"8309","1179"
"130/1","2678"
"40","9559"
"42","155215"
"44","46059"
"45","267734"
"14P","-728639"
"8329","1618774"
"22/27","1366271"
"168","4681"
"8199P","2957469"
"10/49","1401992"
"65","10097"
"21/28","1366771"
"20/58","1401992"
"10/11","418600"
"10/15","-305691"
"170/4","288935"
"8395P","500"
"8259","0"
"450/3","267734"
"54/58","19260"
"630","138205"
"65/66B","10097"
"8329P","1481748"
"9903","-13041"
"9900","158482"
"9901","-2944"
"9906","-741012"
"9904","-13041"
"9905","-12373"
"42/48","1413960"
"8279","138205"
"8395","500"
"440/4","46059"
"8169","32076"
"47/48","944952"
"789","668"
"172/3","288935"
"8179","4500"
"640/8","23221"
"490/1","6402"
"29/58","35221"
"17/49","1703002"
"8199","2985045"
"1311","2678"
"8259P","0"
