
"Reference number","2023-00505652"
"Entity number","0477471612"
"Accounting period start date","2022-04-01"
"Accounting period end date","2023-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PAULS HOTEL"
"Entity address street","Elizabetlaan"
"Entity address number","305"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2023-09-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","49467.96"
"9500","27791.85"
"454/9","3368.93"
"111","20000"
"13","50430"
"14","113807.5"
"3","1654"
"23","34362.51"
"24","58203.55"
"26","15475.36"
"75/76B","1657.18"
"132","48430"
"8309","73716.67"
"1011","118"
"1003","0.2"
"1002","0.3"
"1001","0.1"
"130/1","2000"
"40","1851.9"
"41","47616.06"
"44","16022.93"
"45","15551.36"
"46","17212.71"
"1022","20665.36"
"1021","7172.09"
"14P","112525.04"
"1013","458"
"1012","340"
"8329","234948.98"
"22/27","108041.42"
"1023","27837.45"
"8199P","397681.64"
"62","27837.45"
"10/49","233024.5"
"65","4404.55"
"21/28","108041.42"
"20/58","233024.5"
"10/11","20000"
"10/15","184237.5"
"75","1657.18"
"1003P","0.9"
"8395P","50"
"8375","50"
"450/3","12182.43"
"54/58","69227.87"
"630","19146.73"
"65/66B","4404.55"
"8329P","289518.92"
"1013P","425"
"9903","6252.69"
"9900","70317.68"
"9901","9000.06"
"9906","113807.5"
"9904","1282.46"
"9905","1282.46"
"42/48","48787"
"76A","82.64"
"8279","19146.73"
"2053","3"
"2051","3"
"440/4","16022.93"
"8169","35158.76"
"1023P","10311.14"
"8179","89850"
"66A","12480.44"
"640/8","1853"
"490/1","4633.25"
"3053","3.7"
"3052","1"
"3051","3"
"30/36","1654"
"29/58","124983.08"
"17/49","48787"
"8199","342990.4"
"1311","2000"
"67/77","4970.23"
