
"Reference number","2023-00421802"
"Entity number","0446087756"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BONTEMPS"
"Entity address street","RUE LOMBRY"
"Entity address number","7"
"Entity address box","B"
"Entity postal code","4920"
"Entity city","Aywaille"
"Entity country","Belgique"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","15415.34"
"454/9","1615.19"
"111","18600"
"13","96733.98"
"14","293753.58"
"16","11708.31"
"17","613235.44"
"21","255700.94"
"22","1031246.74"
"23","4066.14"
"24","16382.17"
"28","908"
"75/76B","1141.7"
"132","46499.78"
"133","48374.2"
"130/1","1860"
"8129P","203009.83"
"41","15415.34"
"42","78074.3"
"43","3956.24"
"44","106836.96"
"45","10295.23"
"14P","408648.43"
"8329","295837.04"
"22/27","1051695.05"
"168","11708.31"
"8199P","1257782.47"
"62","13199.86"
"10/49","1645901.95"
"65","21081.59"
"21/28","1308303.99"
"20/58","1645901.95"
"10/11","18600"
"10/15","409087.56"
"75","1141.7"
"170/4","613235.44"
"8395P","908"
"450/3","8680.04"
"54/58","314500.19"
"630","119686.67"
"65/66B","21081.59"
"8129","254524.75"
"8059P","510225.69"
"8329P","227665.29"
"9903","-117793.63"
"9900","45765.58"
"9901","-97853.74"
"9906","293753.58"
"9904","-116961.94"
"9905","-114894.85"
"42/48","611870.64"
"8279","68171.75"
"8395","908"
"440/4","106836.96"
"8169","89749.62"
"47/48","412707.91"
"780","1064.39"
"789","2067.09"
"172/3","613235.44"
"8059","510225.69"
"640/8","10732.79"
"490/1","7682.43"
"29/58","337597.96"
"8079","51514.92"
"17/49","1225106.08"
"8199","1347532.09"
"430/8","3956.24"
"1311","1860"
"67/77","232.7"
