
"Reference number","2024-00431501"
"Entity number","0427994385"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Spiegelrei"
"Entity address street","Meensesteenweg"
"Entity address number","608"
"Entity postal code","8800"
"Entity city","Roeselare"
"Entity country","België"
"General assembly date","2024-06-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","55055.95"
"10","150273.05"
"12","1360000"
"13","937794.80"
"22","2051721.32"
"23","225892.19"
"24","3192.20"
"75/76B","2697.93"
"130","15027.31"
"133","922767.49"
"6921","233874.90"
"130/1","15027.31"
"40","44055.95"
"41","11000"
"45","7367.02"
"8329","4290021.34"
"22/27","2280805.71"
"8199P","5194041.25"
"10/49","2455434.87"
"65","500.78"
"21/28","2280805.71"
"20/58","2455434.87"
"10/11","150273.05"
"10/15","2448067.85"
"75","2697.93"
"8259","1360000"
"450/3","7367.02"
"54/58","119573.21"
"630","90860.97"
"65/66B","500.78"
"691/2","233874.90"
"8329P","4199160.37"
"9903","312381.63"
"9900","420535.96"
"9901","310184.48"
"9906","233874.90"
"9904","233874.90"
"9905","233874.90"
"42/48","7367.02"
"8279","90860.97"
"8169","16785.80"
"640/8","19490.51"
"29/58","174629.16"
"17/49","7367.02"
"8199","5210827.05"
"8259P","1360000"
"100","150273.05"
"67/77","78506.73"
