
"Reference number","2023-00103422"
"Entity number","0413554847"
"Accounting period start date","2021-11-01"
"Accounting period end date","2022-10-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","PARC LA CLUSURE"
"Entity address street","Chemin de la Clusure Bure"
"Entity address number","30"
"Entity postal code","6927"
"Entity city","Tellin"
"Entity country","Belgique"
"General assembly date","2023-04-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","399210.78"
"492/3","841.96"
"1341","7"
"454/9","123934.71"
"58032","2603"
"9062","2847711.16"
"1213","7"
"1211","7"
"5813","2483"
"10","790817.53"
"13","79081.75"
"14","335778.27"
"15","28764.84"
"17","2436135.53"
"9072","187460.73"
"3","13648.24"
"1103","14"
"1101","14"
"1343","7"
"21","200"
"22","816663.53"
"23","475886.22"
"24","51895.41"
"25","16694.45"
"26","3751413.01"
"27","5047.42"
"28","2136.07"
"75/76B","6795.30"
"9087","22.7"
"130","79081.75"
"1113","1"
"1111","1"
"6920","6413.01"
"12021","1"
"1011","41544"
"694/7","200000"
"1003","22.7"
"1002","0.4"
"1001","22.4"
"12023","1"
"130/1","79081.75"
"8129P","5256.40"
"40","380497.63"
"41","18713.15"
"42","411575.63"
"44","1592126.70"
"45","390480.39"
"46","113803.75"
"14P","341529.67"
"1013","42064"
"1012","520"
"8329","10522049.56"
"12121","1"
"22/27","5117600.04"
"1023","964525.59"
"12123","1"
"12001","7"
"12003","7"
"8199P","12016019.35"
"10/49","6720675.26"
"62","964525.59"
"65","55019.08"
"21/28","5119936.11"
"20/58","6720675.26"
"10/11","790817.53"
"10/15","1234442.39"
"75","6795.30"
"170/4","2436135.53"
"1003P","23.7"
"1053","15"
"1051","15"
"8395P","2136.07"
"12101","6"
"8912","1248635.32"
"8913","1187500.21"
"12103","6"
"450/3","266545.68"
"54/58","1135277.63"
"630","455071.35"
"65/66B","55019.08"
"8129","6495"
"8922","2847711.16"
"8059P","6695"
"691/2","6413.01"
"8329P","10068216.81"
"1013P","44789"
"9903","269967.06"
"9900","1901170.83"
"9901","318190.84"
"9906","542191.28"
"9904","200661.61"
"9905","200661.61"
"42/48","3049255.38"
"8279","453832.75"
"2053","71.3"
"2052","2"
"8395","2136.07"
"2051","70"
"892","2847711.16"
"440/4","1592126.70"
"8169","3623630.25"
"47/48","541268.91"
"1023P","1015640.68"
"172/3","2436135.53"
"91611","816663.53"
"8059","6695"
"640/8","163383.05"
"490/1","52602.50"
"3053","68.8"
"3052","1"
"3051","68"
"30/36","13648.24"
"29/58","1600739.15"
"8079","1238.60"
"17/49","5486232.87"
"8199","15639649.60"
"58132","2483"
"694","200000"
"91621","800000"
"100","790817.53"
"1203","8"
"1323","8"
"1201","8"
"1321","8"
"67/77","69305.45"
"5803","2603"
