
"Reference number","2025-00084012"
"Entity number","0440927851"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BOULANGER"
"Entity address street","Rue Cherapont"
"Entity address number","2"
"Entity postal code","6670"
"Entity city","Gouvy"
"Entity country","Belgique"
"General assembly date","2025-03-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","6751.63"
"454/9","1655.3"
"10","298700.01"
"13","24329.5"
"14","142657.14"
"3","25393.25"
"22","393580.9"
"23","5324.63"
"28","1244.95"
"75/76B","0.04"
"130","19371.63"
"133","4957.87"
"1003","0.8"
"1002","1.7"
"130/1","19371.63"
"40","3429.23"
"41","3322.4"
"42","253.23"
"44","8321.73"
"45","19563.46"
"1022","32326.34"
"14P","68663.86"
"1013","1620"
"1012","1620"
"8329","932097.2"
"22/27","398905.53"
"1023","32326.34"
"8199P","1329763.88"
"62","33987.59"
"10/49","538336.93"
"65","1879.15"
"21/28","400150.48"
"20/58","538336.93"
"10/11","298700.01"
"10/15","465686.65"
"75","0.04"
"1003P","1.4"
"8395P","1244.95"
"450/3","17908.16"
"54/58","104061.91"
"630","6469.71"
"65/66B","1879.15"
"691/2","3789.11"
"8329P","925627.49"
"1013P","2631"
"9903","105055.52"
"9900","171575.2"
"9901","106934.63"
"9906","146446.25"
"9904","77782.39"
"9905","77782.39"
"42/48","72650.28"
"8279","6469.71"
"2053","2.3"
"2052","6"
"8395","1244.95"
"440/4","8321.73"
"8169","1238.85"
"47/48","44511.86"
"1023P","59236.3"
"640/8","24183.27"
"490/1","1979.66"
"3053","2.5"
"3052","6"
"30/36","25393.25"
"29/58","138186.45"
"17/49","72650.28"
"8199","1331002.73"
"691","3789.11"
"100","298700.01"
"67/77","27273.13"
