
"Reference number","2025-00122759"
"Entity number","0440512929"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CORSO"
"Entity address street","Corsendonk"
"Entity address number","4"
"Entity address box","1"
"Entity postal code","2360"
"Entity city","Oud-Turnhout"
"Entity country","België"
"General assembly date","2025-05-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","14010.64"
"492/3","0"
"454/9","0"
"110","125000"
"8455P","0"
"8525","0"
"13","53924.15"
"14","-9074.85"
"17","578363.29"
"3","17500"
"22","587687.28"
"23","50809.84"
"24","131453.57"
"26","29249.03"
"8555","0"
"75/76B","152.94"
"133","53924.15"
"1011","1695"
"1003","0"
"1002","0"
"1001","0"
"8129P","0"
"40","6650.03"
"41","7360.61"
"42","97948.89"
"43","25000"
"44","17265.12"
"45","297.47"
"8455","0"
"1021","21851"
"14P","-32131.23"
"791/2","12500"
"1013","1695"
"1012","0"
"8329","1188846.26"
"22/27","799199.72"
"1023","21851"
"8199P","1825424.86"
"62","26395.13"
"10/49","936117.45"
"8555P","0"
"65","15039.46"
"21/28","799199.72"
"20/58","936117.45"
"10/11","125000"
"10/15","169849.3"
"75","152.94"
"170/4","578363.29"
"1003P","1.5"
"8395P","0"
"8259","0"
"450/3","297.47"
"54/58","101296.33"
"630","97458.35"
"65/66B","15039.46"
"8129","0"
"8059P","0"
"8329P","1091387.91"
"1013P","3255"
"9903","10745.93"
"9900","159147.42"
"9901","25632.45"
"9906","-21574.85"
"9904","10556.38"
"9905","10556.38"
"42/48","187904.86"
"8279","97458.35"
"2053","14"
"2051","14"
"8395","0"
"440/4","17265.12"
"8169","162621.12"
"47/48","47393.38"
"1023P","40705"
"172/3","378363.29"
"8525P","0"
"8059","0"
"640/8","9661.49"
"490/1","4110.76"
"3053","14"
"3051","14"
"30/36","17500"
"29/58","136917.73"
"17/49","766268.15"
"8199","1988045.98"
"430/8","25000"
"8259P","0"
"174/0","200000"
"67/77","189.55"
