
"Reference number","2024-00485017"
"Entity number","0560814408"
"Accounting period start date","2023-04-01"
"Accounting period end date","2024-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BONNE AUBERGE"
"Entity address street","Mareweg"
"Entity address number","9"
"Entity postal code","8377"
"Entity city","Houtave"
"Entity country","België"
"General assembly date","2024-09-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3998.79"
"111","20000"
"14","-814418.62"
"21","169208.56"
"22","914992.56"
"23","14344.51"
"24","34536.56"
"8129P","150291.44"
"40","3989.25"
"41","9.54"
"44","714.46"
"45","3150.47"
"14P","-687473.04"
"8329","700350.66"
"22/27","963873.63"
"8199P","1638369.87"
"10/49","1139719.48"
"65","162.57"
"21/28","1133082.19"
"20/58","1139719.48"
"10/11","20000"
"10/15","-794418.62"
"450/3","3150.47"
"54/58","2115.48"
"630","160938.73"
"65/66B","162.57"
"8129","185791.44"
"8059P","355000"
"8329P","574911.93"
"9903","-125870.42"
"9900","40902.62"
"9901","-125707.85"
"9906","-814418.62"
"9904","-126945.58"
"9905","-126945.58"
"42/48","1934138.1"
"8279","125438.73"
"440/4","714.46"
"8169","25854.42"
"47/48","1930273.17"
"8059","355000"
"640/8","5671.74"
"490/1","523.02"
"29/58","6637.29"
"8079","35500"
"17/49","1934138.1"
"8199","1664224.29"
"67/77","1075.16"
