
"Reference number","2025-00012855"
"Entity number","0441658024"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","B & F"
"Entity address street","Miraeusstraat"
"Entity address number","27"
"Entity postal code","2018"
"Entity city","Antwerpen-2018"
"Entity country","België"
"General assembly date","2024-12-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","41104.78"
"492/3","2246.34"
"1341","1"
"454/9","9872.3"
"10","87000"
"13","124920.21"
"14","4527.67"
"17","51252.94"
"1103","1"
"1343","1"
"1101","1"
"22","594748.83"
"24","10581.72"
"26","88432.05"
"75/76B","232.84"
"130","8700"
"133","116220.21"
"6921","12943.56"
"12021","1"
"1011","1768"
"1003","1"
"1001","1"
"12023","1"
"130/1","8700"
"40","41104.78"
"42","36270.13"
"44","8838.09"
"45","22770.02"
"1021","53185.65"
"14P","4527.67"
"1013","1768"
"8329","784951.27"
"22/27","693762.6"
"1023","53185.65"
"8199P","1478713.87"
"62","53185.65"
"10/49","815056.12"
"65","2106.36"
"21/28","693762.6"
"20/58","815056.12"
"10/11","87000"
"10/15","216447.88"
"75","232.84"
"170/4","51252.94"
"1003P","1"
"631/4","3150"
"1053","1"
"1051","1"
"450/3","12897.72"
"54/58","80188.74"
"630","49871.67"
"65/66B","2106.36"
"691/2","12943.56"
"8329P","735079.6"
"1013P","1708"
"9903","20772.75"
"9900","153705.64"
"9901","22646.27"
"9906","17471.23"
"9904","12943.56"
"9905","12943.56"
"42/48","545108.96"
"8279","49871.67"
"440/4","8838.09"
"47/48","477230.72"
"1023P","50813.6"
"172/3","51252.94"
"640/8","24852.05"
"29/58","121293.52"
"17/49","598608.24"
"8199","1478713.87"
"100","87000"
"1203","1"
"1201","1"
"67/77","7829.19"
