
"Reference number","2025-00128846"
"Entity number","0455924150"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","FDC"
"Entity address street","Mazestraat"
"Entity address number","12"
"Entity postal code","9030"
"Entity city","Mariakerke (Gent)"
"Entity country","België"
"General assembly date","2025-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","4433.11"
"110","18592.01"
"14","-119576.57"
"17","450000"
"22","554907.52"
"23","17964.16"
"24","4479.38"
"75/76B","0.01"
"8129P","1306.8"
"40","4433.11"
"44","2822.38"
"46","7895.5"
"14P","-115714.79"
"8329","396866.15"
"22/27","577351.06"
"8199P","972522.21"
"10/49","726699.34"
"65","9725.14"
"21/28","577351.06"
"20/58","726699.34"
"10/11","18592.01"
"10/15","-100984.56"
"75","0.01"
"170/4","150000"
"178/9","300000"
"54/58","143495.92"
"630","26847.26"
"65/66B","9725.14"
"8129","1306.8"
"8059P","1306.8"
"8329P","370018.89"
"9903","-3861.78"
"9900","35693.48"
"9901","5863.35"
"9906","-119576.57"
"9904","-3861.78"
"9905","-3861.78"
"42/48","377683.9"
"8279","26847.26"
"440/4","2822.38"
"8169","1695"
"47/48","366966.02"
"8059","1306.8"
"640/8","2982.87"
"490/1","1419.25"
"29/58","149348.28"
"17/49","827683.9"
"8199","974217.21"
"174/0","150000"
