
"Reference number","2024-00364053"
"Entity number","0449435345"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AUX DEUX EAUX"
"Entity address street","Rue du Monument, Ansart"
"Entity address number","19"
"Entity postal code","6730"
"Entity city","Tintigny"
"Entity country","Belgique"
"General assembly date","2024-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","62147.85"
"110","31000"
"13","55442.48"
"14","4876.83"
"15","864.31"
"16","445.06"
"22","60767.05"
"23","4093.47"
"24","0"
"28","655.79"
"133","55442.48"
"40","8181.9"
"41","53965.95"
"44","2209.44"
"45","7964.11"
"14P","-14363.2"
"8329","311644.67"
"22/27","64860.52"
"168","445.06"
"8199P","376505.19"
"10/49","189485.11"
"65","340.9"
"21/28","65516.31"
"20/58","189485.11"
"70","34457.15"
"10/11","31000"
"10/15","92183.62"
"8395P","655.79"
"450/3","7964.11"
"54/58","61820.95"
"630","3361.72"
"65/66B","340.9"
"8329P","308282.95"
"9903","18912.69"
"9900","24312.42"
"9901","19253.59"
"9906","4876.83"
"9904","19023.95"
"9905","19240.03"
"60/61","10405.73"
"42/48","96856.43"
"76A","261"
"8279","3361.72"
"8395","655.79"
"440/4","2209.44"
"47/48","86682.88"
"780","111.26"
"789","216.08"
"640/8","1697.11"
"29/58","123968.8"
"17/49","96856.43"
"8199","376505.19"
