
"Reference number","2025-00089683"
"Entity number","0426292234"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","GEFORA"
"Entity address street","Rue du Moulin, Denée"
"Entity address number","7"
"Entity postal code","5537"
"Entity city","Anhée"
"Entity country","Belgique"
"General assembly date","2025-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","36118"
"492/3","49"
"110","681000"
"13","19106"
"14","-8401"
"17","154653"
"22","110603"
"23","5856"
"24","7545"
"26","993732"
"28","833"
"130/1","19106"
"8129P","9859"
"40","21280"
"41","14838"
"42","22923"
"44","117427"
"45","240"
"14P","24353"
"8329","1050522"
"22/27","1117736"
"8199P","2165763"
"10/49","1156667"
"65","15633"
"21/28","1118569"
"20/58","1156667"
"10/11","681000"
"10/15","691705"
"170/4","154653"
"8395P","833"
"450/3","240"
"54/58","557"
"630","81945"
"65/66B","15633"
"8129","9859"
"8059P","9859"
"8329P","968577"
"9903","-32472"
"9900","67666"
"9901","-16839"
"9906","-8401"
"9904","-32754"
"9905","-32754"
"42/48","310260"
"8279","81945"
"8395","833"
"440/4","117427"
"8169","2495"
"47/48","169670"
"8059","9859"
"640/8","2560"
"490/1","1423"
"29/58","38098"
"17/49","464962"
"8199","2168258"
"1311","19106"
"174/0","154653"
"67/77","282"
