
"Reference number","2023-00293396"
"Entity number","0662592845"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BHG BRUSSEL I"
"Entity address street","Cipresstraat"
"Entity address number","6/10"
"Entity postal code","1000"
"Entity city","Brussel"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2710344.88"
"492/3","268583.79"
"1341","11"
"454/9","67259.06"
"9062","13798883.13"
"111","6200"
"1213","7"
"1211","7"
"8525","0"
"14","-8754259.49"
"17","13798883.13"
"3","12577.97"
"1103","15"
"1343","11"
"1101","15"
"21","82550.38"
"23","194691.23"
"24","3661203.01"
"26","703745.25"
"28","16667"
"75/76B","0"
"9087","13.8"
"1011","23913"
"1003","13.8"
"1002","0.6"
"1001","13.6"
"40","2270717.62"
"41","439627.26"
"44","3361997.67"
"45","117031.74"
"1022","13092.77"
"1021","686595.05"
"14P","-9784728.5"
"1013","24369"
"1012","456"
"8329","1979563.89"
"12121","1"
"22/27","4559639.49"
"1023","699687.82"
"12123","1"
"12001","8"
"12003","8"
"8199P","7429839.53"
"62","699687.82"
"10/49","8798913.65"
"65","1290517.69"
"66","272895.72"
"21/28","4658856.87"
"20/58","8798913.65"
"10/11","6200"
"10/15","-8748059.49"
"75","0"
"76","3511366.52"
"1003P","2.9"
"1053","15"
"1052","0"
"1051","15"
"178/9","13798883.13"
"8395P","16667"
"12101","6"
"8912","13798883.13"
"12103","6"
"450/3","49772.68"
"54/58","1323357.72"
"630","156808.45"
"65/66B","1290517.69"
"6502","0"
"8129","2244.56"
"8922","13798883.13"
"8059P","103762.39"
"8329P","4950000"
"8029","6158.99"
"1013P","5054"
"9903","1030556.67"
"9900","3703997.93"
"9901","2321074.36"
"9906","-8754259.49"
"9904","1030469.01"
"9905","1030469.01"
"42/48","3479506.22"
"76A","3511366.52"
"8279","154563.89"
"2053","26"
"2051","26"
"8395","16667"
"440/4","3361997.67"
"8289","3125000"
"8169","1379722.85"
"47/48","476.81"
"8049","-25126.44"
"1023P","206543"
"66A","272895.72"
"8179","2234000"
"8059","84794.94"
"640/8","253531.58"
"490/1","93776.21"
"8189","-36359"
"3053","14.4"
"3052","1"
"3051","14"
"30/36","12577.97"
"29/58","4140056.78"
"8079","2244.56"
"17/49","17546973.14"
"8199","6539203.38"
"1203","8"
"1323","4"
"1201","8"
"1321","4"
"902","13798883.13"
"67/77","87.66"
