
"Reference number","2024-00064872"
"Entity number","0437528693"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GHENT RIVER HOTEL"
"Entity address street","Waaistraat"
"Entity address number","5"
"Entity postal code","9000"
"Entity city","GENT"
"Entity country","België"
"General assembly date","2024-04-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","857401.62"
"492/3","11747.78"
"1341","3"
"454/9","57820.37"
"1213","14"
"1212","12"
"1211","5"
"10","1600000"
"13","160000"
"14","-418420.92"
"15","1396.72"
"16","719.52"
"17","23395.33"
"9072","1719178.76"
"3","20787.86"
"1103","13.9"
"1102","9"
"1343","6.3"
"1101","7"
"1342","5"
"22","1025960.25"
"23","54946.17"
"24","43631.47"
"12011","2"
"28","648.83"
"29","1345291.83"
"75/76B","31350.84"
"9087","21.2"
"130","160000"
"1113","11.4"
"1112","13"
"1111","1"
"12013","7.5"
"12012","7"
"12021","1"
"1011","14534"
"1003","21.2"
"1002","16.4"
"1001","7.9"
"12023","1"
"130/1","160000"
"8129P","2697.65"
"40","244253.7"
"41","613147.92"
"42","137533.27"
"44","123915.34"
"45","1776999.13"
"1022","597537.1"
"1021","367462.3"
"14P","-698171.71"
"1013","38168"
"1012","23634"
"12112","9"
"8329","5785253.26"
"12111","5"
"12113","12.6"
"22/27","1124537.89"
"168","719.52"
"1023","964999.4"
"12002","3"
"12003","2.8"
"8199P","6835946.15"
"62","964999.4"
"10/49","3417286.17"
"65","41650.19"
"21/28","1125186.72"
"20/58","3417286.17"
"291","1345291.83"
"10/11","1600000"
"10/15","1342975.8"
"75","31350.84"
"170/4","23395.33"
"1003P","19.9"
"1053","25.3"
"1052","22"
"1051","8"
"8395P","759.66"
"8912","23395.33"
"12103","1.4"
"12102","3"
"8375","110.83"
"450/3","1719178.76"
"54/58","68618.14"
"630","316360.16"
"65/66B","41650.19"
"753","5586.9"
"8129","2697.65"
"8059P","2697.65"
"8329P","5468893.1"
"1013P","34692"
"9903","241205.59"
"9900","1673492.72"
"9901","251504.94"
"9906","-418420.92"
"9904","275368.53"
"9905","279750.79"
"42/48","2038447.74"
"8279","316360.16"
"8395","648.83"
"440/4","123915.34"
"8169","73845"
"780","5799.2"
"789","4382.26"
"1023P","812143.4"
"172/3","23395.33"
"8059","2697.65"
"640/8","140628.22"
"30/36","20787.86"
"29/58","2292099.45"
"17/49","2073590.85"
"8199","6909791.15"
"100","1600000"
"1203","11.3"
"1323","19"
"1202","10"
"1322","17"
"1201","3"
"1321","5"
"67/77","-28363.74"
