
"Reference number","2026-00084155"
"Entity number","0654881642"
"Accounting period start date","2024-10-01"
"Accounting period end date","2025-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","FREDERIC POIVRE"
"Entity address street","Rue du Grand Pré"
"Entity address number","13 A"
"Entity postal code","6560"
"Entity city","Erquelinnes"
"Entity country","Belgique"
"General assembly date","2026-03-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","10494.39"
"492/3","1710.02"
"454/9","43803.22"
"58032","52.9"
"110","77000"
"111","173000"
"1213","4.3"
"1212","1"
"1211","4"
"5811","1"
"5812","14"
"5813","35.71"
"14","-119332.80"
"17","423158.64"
"3","65764.1"
"1103","7.2"
"1102","3"
"1101","6"
"21","0.06"
"22","961530.87"
"23","22741.94"
"24","6744.51"
"12011","3"
"28","80"
"1113","1.8"
"1112","3"
"1111","1"
"12013","4.7"
"12012","5"
"1011","6999"
"1003","8.2"
"1002","4.6"
"1001","6.9"
"8129P","0.84"
"40","7155.47"
"41","3338.92"
"42","64195.88"
"43","35350.84"
"44","99069.7"
"45","153014.20"
"46","975"
"1022","72295.66"
"1021","190287.27"
"14P","-106301.32"
"1013","8926"
"1012","1927"
"12112","1"
"8329","427952.09"
"12111","4"
"12113","4.3"
"22/27","991017.32"
"1023","262582.93"
"8199P","1418469.41"
"62","262582.93"
"10/49","1085127.66"
"65","19174.42"
"21/28","991097.38"
"20/58","1085127.66"
"10/11","250000"
"10/15","130667.2"
"170/4","423158.64"
"1053","9"
"1052","6"
"1051","7"
"8395P","80"
"450/3","109210.98"
"54/58","110.73"
"630","57917.62"
"65/66B","19174.42"
"8129","0.94"
"8059P","1"
"8329P","370034.57"
"9903","-13031.48"
"9900","333557.83"
"9901","6142.94"
"9906","-119332.80"
"9904","-13031.48"
"9905","-13031.48"
"42/48","529591.80"
"8279","57917.52"
"2053","15.1"
"2052","23"
"2051","8"
"8395","80"
"440/4","99069.70"
"8169","500"
"47/48","176986.18"
"172/3","413783.64"
"91611","961530.87"
"8059","1"
"640/8","6914.34"
"490/1","17661.06"
"3053","12.7"
"3052","19"
"3051","7"
"30/36","65764.10"
"29/58","94030.28"
"8079","0.1"
"17/49","954460.46"
"8199","1418969.41"
"58132","35.71"
"430/8","35350.84"
"174/0","9375"
"91621","591000"
"1203","4.7"
"1323","9"
"1202","5"
"1322","6"
"1201","3"
"1321","7"
"5801","1"
"5802","38"
"5803","52.9"
