
"Reference number","2022-20166726"
"Entity number","0668521129"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PI-HASSELT"
"Entity address street","Sint-Jozefsstraat"
"Entity address number","10.2.2"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2022-05-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","1071945"
"12031","1"
"12033","1"
"12032","0"
"1341","5"
"454/9","11214"
"1213","5"
"1212","0"
"1211","5"
"10","2300000"
"14","-928489"
"3","6577"
"1103","6"
"1102","0"
"1343","5"
"1101","6"
"1342","0"
"20","177"
"21","568"
"22","5174114"
"23","39101"
"24","10515"
"26","940051"
"28","2000"
"75/76B","3444"
"9087","6.8"
"1011","6485"
"1003","6.8"
"1002","0.8"
"1001","6.2"
"8129P","1364"
"40","27637"
"41","1044308"
"44","316940"
"45","40104"
"46","1580"
"14P","-887120"
"1013","7197"
"1012","712"
"12112","0"
"8329","1926108"
"12111","1"
"12113","1"
"12121","3"
"22/27","6163781"
"12123","3"
"12122","0"
"8199P","8081707"
"62","233891"
"10/49","7378610"
"65","16313"
"21/28","6166349"
"20/58","7378610"
"70","451846"
"10/11","2300000"
"10/15","1371511"
"75","3444"
"76","403809"
"8365","1975"
"1003P","7"
"631/4","-1370"
"1053","6"
"1052","0"
"1051","6"
"8395P","25"
"12101","1"
"12103","1"
"12102","0"
"450/3","28890"
"54/58","92530"
"630","358811"
"65/66B","16313"
"8129","1847"
"8059P","2415"
"8329P","1972198"
"1013P","4302"
"9903","-41369"
"9900","636099"
"9901","-28500"
"9906","-928489"
"9904","-41369"
"9905","-41369"
"60/61","403368"
"42/48","6007099"
"76A","403809"
"8279","357719"
"2053","8"
"2052","0"
"2051","8"
"8395","2000"
"440/4","316940"
"8289","403809"
"8169","8182"
"47/48","5648475"
"8059","2415"
"640/8","73267"
"490/1","41032"
"3053","8"
"3052","0"
"3051","8"
"30/36","6577"
"29/58","1212084"
"8079","483"
"17/49","6007099"
"8199","8089889"
"100","2300000"
"1203","1"
"1323","1"
"1202","0"
"1322","0"
"1201","1"
"1321","1"
